eid,year,references,journals
2-s2.0-33645677744,2006,0023312920|4544251813|84994979042|84988112866|0000574383|84960577231|0007240633|0035162367|0000583818|21844483522|0001784229|0000571536|4043099658,"RAND Journal of Economics|Journal of Law, Economics, and Organization|RAND Journal of Economics|Journal of Economics & Management Strategy|RAND Journal of Economics|Review of Economic Studies|Journal of Political Economy|European Economic Review|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Mathematical Economics|Industrial and Labor Relations Review|GENEVA Papers on Risk and Insurance Theory"
2-s2.0-33645669903,2006,0004282446|0012574389|0025587012|0000473191|40449105880|0000943640|0032766686|0345016470|31344442775|0012278326|0030449510|31544441365|14844344500|0347649450|0002639857|0027040457|0345791564|0012816081|45549121614|0025584684|84960609322|2342616727|4043180578|0000683122|0002239109,Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Review of Economic Studies|Journal of Monetary Economics|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Handbook of Labor Economics|Quarterly Journal of Economics|American Economic Review|Review of Economics and Statistics|Advances in Economic Analysis and Policy|Research in Economics|Journal of Economic Perspectives|Quarterly Journal of Economics|NBER Macroeconomics Annual|Journal of Economic Literature|Journal of Monetary Economics|American Economic Review|Quarterly Journal of Economics|Journal of Econometrics|American Economic Review|Journal of Urban Economics|Journal of Economic Perspectives
2-s2.0-33645668121,2006,0013044499|0142168942|0002306402|3242716961|0030519679|0024569535|0035727547|0141632999|0037255201|25844509862|0028597618|0000373931|0037259124|0001707565|0000708573|0038605950|0002483303|0031413175|0040481570|0030424844|0031800040|0033974344|0024807356|84983952543|0040063750|0035186075|0036003057|0033440210,"Real Estate Economics|Real Estate Economics|The Journal of Real Estate Finance and Economics|Journal of Housing Economics|Real Estate Economics|American Economic Review|Journal of Urban Economics|European Economic Review|Urban Studies|Review of Financial Studies|Regional Science and Urban Economics|Journal of Money, Credit and Banking|Journal of Urban Economics|Journal of Urban Economics|Journal of Housing Economics|American Economic Review|Journal of Housing Economics|American Economic Review|Quarterly Journal of Economics|Regional Science and Urban Economics|Economic Journal|Regional Science and Urban Economics|Regional Science and Urban Economics|Real Estate Economics|Journal of Urban Economics|Journal of Urban Economics|Economic Theory|RAND Journal of Economics"
2-s2.0-33645660035,2006,2542418982|0036100914|0037788868|0141719144|70350118219|0036706667|0001711629|1642281792|0038969032|0000681173|0036687633|0002309280|0007262468|84963071606|0016264378,Journal of Economic Dynamics and Control|Review of Financial Studies|Econometrica|Journal of Economic Theory|Handbook of Game Theory with Economic Applications|Economic Theory|Econometrica|Econometrica|Quarterly Journal of Economics|Econometrica|Journal of Economic Theory|Journal of Economic Literature|Quarterly Journal of Economics|Review of Economic Studies|Science
2-s2.0-33745844342,2006,77956790241|0011307160|0036272349|2342585453|30444444062|0001853353|0036109066|84960552346|84923993122|0001780587|0000170004|40749147831|5544239166|77956789017|0000817409|0031981209|0036173537|0035048873|0036704125|0031430842|0001360306|0000351585,Handbook of Labor Economics|Journal of Public Economic Theory|Journal of Public Economics|Journal of Public Economics|Journal of Economic Theory|American Economic Review|Journal of Public Economics|Review of Economic Studies|The Theory of Incentives: The Principal-Agent Model|Journal of Public Economics|European Economic Review|Review of Economic Studies|Journal of Political Economy|Handbook of Labor Economics|Journal of Economic Literature|European Economic Review|Journal of Economic Surveys|Review of Economic Studies|Quarterly Journal of Economics|Economic Policy|Labour Economics|Journal of Public Economics
2-s2.0-33646702332,2006,21844504524|0037357061|0001393537|0030402913|0040944384|3843090739|0006144883|0027036618|0028588795|0040455000|0347108813|4243088649|0001140573|77956724779|0000737515|0034985889|0001105480|21244446575|2942750298|0000606349|0027449784,Quarterly Journal of Economics|Economic Journal|Econometrica|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Studies|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Brookings Papers on Economic Activity|Journal of Economic Literature|Journal of Political Economy|Journal of Economic Dynamics and Control|Handbook of Labor Economics|Review of Economic Studies|Econometrica|Review of Economic Studies|NBER Macroeconomics Annual|American Economic Review|Review of Income and Wealth|Journal of Political Economy
2-s2.0-33646695643,2006,0031428542|0035597928|84983965460|0042115369|25444527802|84959814963|0000620767|0002508594|84992885328|84980122450|0000911771|0035613659|0000648384|0030186757|0036215384|84959849873|84983967846|84960567773|0031422874|0344408205,Scandinavian Journal of Economics|Economics Letters|Review of Income and Wealth|Journal of Economic Theory|National Institute Economic Review|Review of Economic Studies|Journal of Public Economics|Journal of Economic Theory|National Institute Economic Review|Metroeconomica|American Economic Review|Scandinavian Journal of Economics|Journal of Economic Theory|Journal of Public Economics|Econometrica|Review of Economic Studies|Review of Income and Wealth|Quarterly Journal of Economics|Scandinavian Journal of Economics|Environment and Development Economics
2-s2.0-33646687018,2006,0036866084|0347768036|20444464754|77956738688,Quarterly Journal of Economics|Journal of Econometrics|Review of Economic Studies|Handbook of Macroeconomics
2-s2.0-33646683279,2006,0030356126|0000567474|2142654888|0006821596|0001853353|38249009492|0011177779|0030211253|0033419705|17444413095|0242382517|0002774883|1642338708|40749147831|0001009050|84959798563|0036012242|0001319780|33749306267,Econometrica|Review of Economic Studies|Journal of Public Economic Theory|Review of Economic Design|American Economic Review|Journal of Public Economics|National Tax Journal|Mathematical social sciences|Social Choice and Welfare|Social Choice and Welfare|Social Choice and Welfare|Theory and Decision|Econometrica|Review of Economic Studies|Econometrica|Review of Economic Studies|Economics Letters|Journal of Public Economics|Handbook of Public Economics
2-s2.0-33646680248,2006,0031521598|0039500176|77956739087|0000744174|0000715009|84963044471|0013499997|84977411866|27644570692,Journal of Monetary Economics|Review of Economic Dynamics|Handbook of Macroeconomics|Review of Economic Dynamics|Economica|Review of Economic Studies|Journal of Monetary Economics|Economic Inquiry|Journal of Economic Theory
2-s2.0-33646678641,2006,0001724645|0037301806|85040878266|0030437652|0345847942|0000499523|0029526498|0000890445|0034870380|67649383131|0031065895|84974200338|85040890266|0030147173|0000223160,Econometrica|Journal of Political Economy|The other path: the invisible revolution in the Third World|The transformation of property rights in the Gold Coast: an empirical analysis applying rational choice theory|American Economic Review|American Economic Review|Journal of Political Economy|Journal of Economic Growth|Journal of Development Economics|Handbook of Public Economics|Journal of Economic Theory|The Journal of Economic History|Governing the commons: the evolution of institutions for collective action|Journal of Economic Behavior and Organization|Explorations in Economic History
2-s2.0-33646674840,2006,0039591392|0040657463|0000476238|4544330954|0039131028|0001203076|0030535675|0002880746|0037847567|0347031447|0001878221|0042025061,"International Economic Review|Quarterly Journal of Economics|Economic Journal|Frontiers of Macroeconomics|International Economic Review|Review of Economic Studies|Journal of Law, Economics, and Organization|American Economic Review|Journal of Public Economics|Journal of Economic Theory|Journal of Economic Theory|International Economic Review"
2-s2.0-33646673071,2006,0031418748|0031428722|0027756557|2542640526|0035638927|3843141811|0032443201|0000698040|0001177515|0036151371|34247482883|0032451887|0034537623|2942720854|0031420124|44049118879,Journal of Political Economy|Review of Economic Studies|Journal of Political Economy|Review of Economic Studies|Review of Income and Wealth|Review of Economic Studies|The analysis of household surveys: a microeconomic approach to development policy|American Economic Review|Journal of Monetary Economics|Review of Economic Dynamics|Quarterly Journal of Economics|Journal of Political Economy|Review of Economic Studies|American Economic Review|Review of Economic Studies|European Economic Review
2-s2.0-33646452080,2006,21844504524|84962996696|0003051154|0001853353|0000831571|0345854934|0043269774|0001140573|0003085090|3242674496|0037600455|40749147831|84963012065|0000313616|0035048873|0001319780,Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|American Economic Review|Journal of Public Economics|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Dynamics and Control|Journal of Economic Theory|Review of Economic Dynamics|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Journal of Public Economics
2-s2.0-33645324476,2006,0011080101|0000773433|1542605536|0001837428|0036212741|1442286985|0033866955|0001908402|85012551693|33645096366|33645749806|1542422513|2542447618|84959692791|0029908088|0040016339|7444263628|0031411210|84960609976|0033367481|0034834773|0038980895|0002875706,Quarterly Journal of Economics|Journal of Political Economy|NBER Macroeconomics Annual|American Economic Review|Econometrica|Journal of Development Economics|Journal of Development Economics|American Economic Review|European Review of Economic History|Journal of Political Economy|American Economic Review|Journal of Economic Growth|Journal of Political Economy|The Journal of Economic History|Quarterly Journal of Economics|Quarterly Journal of Economics|Review of Economic Studies|American Economic Review|Review of Economic Studies|Journal of Political Economy|Journal of Economic History|Quarterly Journal of Economics|American Economic Review
2-s2.0-34548544065,2007,0034951682|33744935790|0032423569|0030641013|0034401498|0000292265|84867954091|0000116119|2442638896|0035027312|0035136085|12944291016|84982685046|33746137775|0242583203|34248578180|84881701153,Journal of International Economics|Journal of Economics and Management Strategy|World Economy|Economics Letters|Journal of Economics and Management Strategy|Journal of Economic Theory|International Journal of Industrial Organization|Canadian Journal of Economics|American Economic Review|Economic Journal|Journal of International Economics|European Economic Review|Review of International Economics|International Journal of Game Theory|Econometrica|Journal of International Economics|American Economic Review
2-s2.0-34548543116,2007,0036220942|21844517143|0030147084|33144468915|28144457922|0035402239|0036704136|0000124252|0000409929|0000607851|9144258472|21044446101|3242660198|0038348016|0040679778|1942446104|0034071349|0001652769|0031094130|0002351655|0035680639|0011934754|0000974758,Econometrica|RAND Journal of Economics|Games and Economic Behavior|Journal of Economic Theory|Economics of Governance|Journal of Economic Behavior and Organization|Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|Journal of Economic Theory|Theory and Decision|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Economic Theory|Japanese Economic Review|International Journal of Game Theory|Journal of Economic Theory|Games and Economic Behavior|Journal of Political Economy|Review of Economic Studies|Games and Economic Behavior
2-s2.0-34548542278,2007,18044402907|0039768936|0001789071|0001003419|0037277112|34548539966|22444455104|84926955922|66049130751|0032443201|0030353969|33744790321|0036026154|33644907163|33645019917|0034991055|0036746457|0034401133|0142007871|0000016616|84972545853|84974323919,"Journal of Econometrics|Review of Economics and Statistics|Linear Algebra and Its Applications|Econometrica|Econometrica|Econometrica|Journal of Applied Econometrics|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume II|Handbook of Econometrics|The analysis of household surveys: a microeconomic approach to development policy|Econometrica|Econometric Theory|Econometric Theory|Annals of Statistics|Econometrica|Econometrica|Journal of the American Statistical Association|Econometric Theory|Econometrica|Econometrica|Statistical Science|Econometric Theory"
2-s2.0-34548536224,2007,0141719144|0344198503|21144479081|0001266334|23044529776|0011090049|0030305924,Journal of Economic Theory|Journal of Economic Theory|Journal of Financial and Quantitative Analysis|Journal of Mathematical Economics|Statistical Papers|Journal of Economic Theory|Economic Theory
2-s2.0-34548534845,2007,0039165786|0001724531|0001937832|0030449510|30944455513|18744405994|66049127070|14544297874|0345016473|0031418604|17444383222|13244298201|0031286164|84960599817|0025626512|0013034695|46149142075|0036417734|0026340197|0029531207|21844447596|0000172683|77956789017|34548539732|66049161261|0027739192|66049107149,Quarterly Journal of Economics|Economic Journal|Pacific Economic Review|American Economic Review|Regional Science and Urban Economics|Review of Economics and Statistics|Handbook of Regional and Urban Economics|Journal of Urban Economics|Quarterly Journal of Economics|Journal of Political Economy|Papers in Regional Science|Review of Economic Studies|Journal of Population Economics|Quarterly Journal of Economics|Regional Science and Urban Economics|Journal of Urban Economics|Journal of Urban Economics|Review of Economics and Statistics|Journal of Political Economy|Quarterly Journal of Economics|Regional Science and Urban Economics|American Economic Review|Handbook of Labor Economics|Journal of the European Economic Association|Handbook of Regional and Urban Economics|Quarterly Journal of Economics|Handbook of Regional and Urban Economics
2-s2.0-34548531846,2007,0035641672|84924499421|77957051942|0024926815|0034970728|84953401803|0031393888|0033463994|0003005221|0040153325|0039842661|34248428827|33947528915|2542628173|25144488102|0000463686|84931385338|11844278515|0031507203,American Political Science Review|Economic Origins of Dictatorship and Democracy|Journal of the European Economic Association|The Journal of Modern African Studies|Economics and Politics|Democracy and Redistribution|Democratic experiments in Africa: regime transitions in comparative perspective|Oxford Bulletin of Economics and Statistics|Journal of Economic Literature|Quarterly Journal of Economics|Quarterly Journal of Economics|Public Choice|American Political Science Review|Quarterly Journal of Economics|Quarterly Journal of Economics|American Political Science Review|Institutions and Ethnic Politics in Africa|Journal of Public Economics|American Political Science Review
2-s2.0-34548530448,2007,0347985232|23944484942|12944265301|0346724445|4344674622|0032771542|38249005063|0000771266|18544376108|0032346647|84904755473|85017108575|0012462939|19144370592|46549099071|84986413049|38249004563,Journal of Econometrics|Journal of Finance|European Economic Review|Journal of Econometrics|Journal of Finance|Journal of Political Economy|Journal of Monetary Economics|Review of Economic Studies|Econometric Theory|Journal of the American Statistical Association|Journal of Applied Econometrics|Econometrica|Journal of Finance|Journal of Financial Economics|Journal of Monetary Economics|Journal of Applied Econometrics|Journal of Monetary Economics
2-s2.0-34548528187,2007,0002893643|38248998751|0040737701|0040455274|0000153394|0034980807|0000632552|30444437601|33748286786|30844436627|0000033632|0025677813|0000532762|0000363664,Journal of Political Economy|Games and Economic Behavior|Quarterly Journal of Economics|Quarterly Journal of Economics|Games and Economic Behavior|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Theory|RAND Journal of Economics|American Economic Review|Journal of Political Economy|American Economic Review|Journal of Applied Psychology|Journal of Personality and Social Psychology
2-s2.0-34548527409,2007,0036198935|0013065419|0032370891|0009713512|0000013018|0001660676|0041669468|84944832936|34548524069|0001028301|84977408304|0002426025|84944837822|84977406191|46549099071|84916929634|84980122450|0001048997|0942288976,Journal of Economic Dynamics and Control|Journal of Economic Dynamics and Control|Review of Financial Studies|Journal of Financial Economics|American Economic Review|Journal of Economic Theory|Journal of Finance|The Journal of Finance|The Journal of Finance|Review of Economic Studies|The Journal of Finance|Journal of Economic Literature|Journal of Financial and Quantitative Analysis|The Journal of Finance|Journal of Monetary Economics|The Journal of Finance|Metroeconomica|Journal of Financial Economics|Journal of Political Economy
2-s2.0-34548526338,2007,34248203740|0036475447|33749011403|0035628153|32344446687|4344651234|30744444158|33645034384|4444323292|33746208859|18544376108|2142848605|0348198491|0033963790|0039447737|0001251517|0030304310|30344486983|84986405666|0000118629|1542427941|0031285157|33645021960,Econometric Reviews|IEEE Transactions on Signal Processing|Journal of Economic Dynamics and Control|Brookings Papers on Economic Activity|American Statistician|Econometric Theory|Journal of Applied Econometrics|Econometrica|Econometrica|Journal of Political Economy|Econometric Theory|Journal of the American Statistical Association|American Economic Review|European Economic Review|Review of Economics and Statistics|Review of Economic Studies|Journal of Computational and Graphical Statistics|Annals of Statistics|Journal of Applied Econometrics|American Economic Review|Journal of the American Statistical Association|Annals of Applied Probability|Econometrica
2-s2.0-34548524443,2007,1642303187|17544382343|84944836521|84963015797|85010390101|33745203022|84977725243|0037530292|34547310247|0005408925|4344586288|33846900044|5544239166|1642297906|0002307601|0009021411|30444461201|34548120193|3042976703,Quarterly Journal of Economics|Journal of Financial Markets|The Journal of Finance|Quarterly Journal of Economics|Journal of Political Economy|Econometrica|The Journal of Finance|Journal of Political Economy|American Economic Review|Journal of Monetary Economics|Journal of Business|International Economic Review|Journal of Political Economy|International Economic Review|Journal of Finance|Review of Economic Studies|Journal of Economic Theory|Journal of Economic Theory|Financial Analysts Journal
2-s2.0-34548523773,2007,84963060905|0034029957|0036275527|0036275141|0348198491|34548540523|0001638317|20444400894|0031718811|1542605473|34548524710|0040374314|0001330617|77956724779|0027040457|4644330595|0036773336|0031853928|77956780487|0032764396|0000122912|0032781094|0000817409,Review of Economic Studies|Economic Journal|Review of Economic Dynamics|Review of Economic Dynamics|American Economic Review|Journal of the European Economic Association|American Economic Review|American Economic Review|Empirical Economics|NBER Macroeconomics Annual|Journal of the European Economic Association|American Economic Review|Review of Economic Dynamics|Handbook of Labor Economics|Quarterly Journal of Economics|Econometrica|Economic Journal|Journal of Political Economy|Handbook of Labor Economics|Economic Journal|Review of Economic Dynamics|Economic Journal|Journal of Economic Literature
2-s2.0-34249674562,2007,34548541025|84963060905|0029799225|0032326595|0001655529|0000946018|85016078433|38249003970|0036487688|0002295267|0040062315|16344376596|0000257419|33745841282|0036275141|0012873780|0001638317|33746208859|0000198452|21244499323|27144433498|0348198491|34548524710|0001255098|0035602919|0000605080|84963060954|0000122912,Quarterly Journal of Economics|Review of Economic Studies|American Economic Review|Journal of Productivity Analysis|Journal of Economic Literature|Journal of Economic Theory|American Economic Review|Journal of Econometrics|Quarterly Journal of Economics|Journal of Economic Perspectives|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Dynamics|Review of Economic Studies|Review of Economic Dynamics|American Economic Review|American Economic Review|Journal of Political Economy|American Economic Review|NBER Macroeconomics Annual|Journal of Monetary Economics|American Economic Review|Journal of the European Economic Association|Econometrica|Review of Economics and Statistics|Journal of Monetary Economics|Review of Economic Studies|Review of Economic Dynamics
2-s2.0-34250788639,2007,0035605490|0012782386|84960565609|27744568768|4043136539|4043121112|33645738127|33645750481|29144486992|23344435322|44049114641|0042229379|0012768720|58149417364|11144357762|77957304944|0348166371|0037249248|0000053260|58149326017|1942446731,Economic Inquiry|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|American Economic Review|American Economic Review|Experimental Economics|Economic Theory|Cognitive Psychology|Journal of Economic Psychology|American Economic Review|Psychological Review|Review of Economic Studies|Journal of the European Economic Association|Games and Economic Behavior|Economic Journal|Econometrica|Games and Economic Behavior|Games and Economic Behavior
2-s2.0-34250778900,2007,0035586262|34250715259|27344449180|0000979996|0036867885|0141608916|0344153931|29244465773|0038009147|0034465125|0013574232|10644262946|0001301087|0013152548|84979188687|0029508026|0036487687|1842623398|13244298201|84963057254|0001890195|0036251288|0003349366|0001503097,"Journal of Labor Economics|American Economic Review|Journal of Political Economy|American Economic Review|Quarterly Journal of Economics|Review of Economics and Statistics|Quarterly Journal of Economics|American Economic Review|Review of International Economics|World Bank Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Finance|Economica|Journal of International Economics|Quarterly Journal of Economics|Journal of the European Economic Association|Review of Economic Studies|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Law, Economics, and Organization|American Economic Review|Journal of Finance"
2-s2.0-34250772376,2007,0033440264|0034146846|0036201785|84898303722|0000413196|0036205111|84925925860|0013257392|0346395881|85015469267|7644226140|0035538557|0001556681|0033484685|49549136227|0348166371|33748897156|0000913814,American Journal of Political Science|American Political Science Review|Journal of Economic Theory|Positive Political Theory II: Strategy and Structure|Journal of Mathematical Economics|Journal of Economic Theory|Review of Economic Studies|Quality and Quantity|Electoral Studies|The spatial theory of voting: an introduction.|Journal of Theoretical Politics|American Journal of Political Science|Journal of Economic Theory|Public Choice|Journal of Economic Theory|Games and Economic Behavior|Games and Economic Behavior|Journal of Mathematical Economics
2-s2.0-34250760335,2007,0034917961|0031697448|0001018654|0036054525|0035134201|0012999645|0032417020|4143061488|0029486552|84963090863|0040679778|0031401388|33745692131|33745727832|0034800779|0002140629|0013171317|0032727818|77956813804|0036655502,Review of International Economics|Economic Journal|American Economic Review|Review of Economic Studies|Journal of International Economics|American Economic Review|Journal of Political Economy|Review of International Economics|Journal of Political Economy|Review of Economic Studies|Quarterly Journal of Economics|American Economic Review|American Economic Review|World Bank Economic Review|Journal of International Economics|Canadian Journal of Economics|World Bank Economic Review|World Economy|Handbook of International Economics|Review of Economic Studies
2-s2.0-34250749751,2007,0000539853|8644290206|0042092642|0000675057|0000186672,Information Economics and Policy|RAND Journal of Economics|Journal of Financial Economics|Economics Letters|Econometrica
2-s2.0-34250749750,2007,0036005159|0346906789|0037286212|0035628153|0038609585|0000193853|0041974049|0003107701|0003122168|1842715143|4644268492|0009401749|16244417799|0347623647|0001460136|33749072972|0000194769|0001251517|84926088953|0032359151|0000118629|79953111112|0040925670|33749045516|22144440111|0030528942|33846109529,"Journal of Business and Economic Statistics|Econometrica|Journal of Applied Econometrics|Brookings Papers on Economic Activity|International Journal of Reliability, Quality and Safety Engineering|Biometrika|Journal of the American Statistical Association|Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association|Journal of Econometrics|NBER Macroeconomics Annual|Review of Economic Dynamics|International Economic Review|Statistics and Computing|Review of Economic Studies|Journal of Econometrics|Review of Economic Studies|State Space and Unobserved Component Models: Theory and Applications|Journal of the American Statistical Association|American Economic Review|Journal of the American Statistical Association|Journal of Finance|Review of Economic Studies|Review of Economic Studies|Journal of Business and Economic Statistics|NBER Macroeconomics Annual"
2-s2.0-34250749196,2007,85005305538|4544275423|84960560896|85076784852|0036309758|0035017528|0043246466|84925981009|0038978167|0040805999|0039894440|0021066949|34748852526|0033440439|0001547022|0034417479|0036756312|84960552762|34547637688|0003288460|1942501566|84959809412|0039302325|0037877786,Quarterly Journal of Economics|Journal of Economic Literature|Review of Economic Studies|RAND Journal of Economics|Journal of Political Economy|European Economic Review|RAND Journal of Economics|Review of Economic Studies|Journal of Industrial Economics|Quarterly Journal of Economics|Journal of Industrial Economics|Quarterly Journal of Economics|RAND Journal of Economics|RAND Journal of Economics|American Economic Review|Journal of Industrial Economics|Journal of Industrial Economics|Quarterly Journal of Economics|Advances in Applied Microeconomics|American Economic Review|Review of Economic Studies|Review of Economic Studies|Journal of Industrial Economics|Review of Economic Studies
2-s2.0-34250742494,2007,84971145370|84960565609|84973954245|27744568768|0034040259|0040631203|84971723037|0000634493|0141718523,American Political Science Review|Quarterly Journal of Economics|American Political Science Review|Journal of Political Economy|Journal of Political Economy|American Political Science Review|PS: Political Science & Politics|Public Opinion Quarterly|Econometrica
2-s2.0-34250728584,2007,12144266299|0009321539|33144490083|43949168352|0041657474|0142022887|0034981137|0033255395|0142135911|0034558389|0035130793|0002147472|0035590516|0021518209|0008848582|0008080171|0031799834|84963034347|84960575613,Journal of Public Economics|Quarterly Journal of Economics|Journal of Economic Theory|Games and Economic Behavior|Games and Economic Behavior|International Game Theory Review|Review of Economic Studies|Tobacco Control|Journal of Applied Econometrics|Journal of Risk and Uncertainty|Journal of Health Economics|Journal of Mathematical Economics|Review of Economics and Statistics|IEEE Transactions on Pattern Analysis and Machine Intelligence|Quarterly Journal of Economics|American Economic Review|Biometrics|Quarterly Journal of Economics|Review of Economic Studies
2-s2.0-34250722154,2007,0006657383|0031161454|0003364478|0035315254|21844514988|0029426193|0000736891|0035315193|0025328759|0030194779|85005363423|0035314842|0035315326|0035189639,Journal of Economic Theory|Journal of Economic Theory|B.E. Journal of Theoretical Economics|Journal of Economic Theory|International Journal of Game Theory|Econometrica|Journal of Economic Theory|Journal of Economic Theory|Journal of Theoretical Biology|Journal of Economic Theory|Economic Inquiry|Journal of Economic Theory|Journal of Economic Theory|Games and Economic Behavior
2-s2.0-34250719213,2007,21844512599|0036487679|0042578958|0001595272|0001123415|84960577231|2642542249|2942746580|0001719483|0003815916|21844497080|0010929674,Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|American Economic Review|Journal of Economic Behavior and Organization|Review of Economic Studies|American Economic Review|American Economic Review|American Economic Review|Games and Economic Behavior|Economics Letters|Review of Economic Studies
2-s2.0-34249044736,2007,45549121042|84962996696|1842761453|0029528442|33645467820|27744470787|33947691174|0028551514|0001345904|85108074356|70350118398|23344435079|0001105480|0037600455|0000296389|0036176877|0035590515|0038406192|0001081112,Journal of Public Economics|Review of Economic Studies|Review of Economic Dynamics|Journal of Political Economy|Economic Journal|Economic Development and Cultural Change|Review of Economic Studies|Journal of Political Economy|Journal of Economic Literature|B.E. Journal of Macroeconomics|Handbook of Econometrics|Economic Theory|Review of Economic Studies|Review of Economic Studies|Review of Economic Dynamics|Review of Economic Studies|Review of Economics and Statistics|Journal of Public Economics|Journal of Economic Theory
2-s2.0-33947700852,2007,84892198551|33646353265|0039842662|0002444388|33947671175|33645034912|33646377943|0035180687|33845300407|0038392425|3142768279|0036091177|2942702175,Infinite Dimensional Analysis: A Hitchhiker's Guide|Econometrica|Quarterly Journal of Economics|Journal of Public Economics|Theoretical Economics|Econometrica|Econometrica|Games and Economic Behavior|International Journal of Game Theory|Games and Economic Behavior|Journal of Economic Theory|Econometrica|American Economic Review
2-s2.0-33947691174,2007,0030140140|84963048926|33645109750|0004902835|77956790241|84963030229|0028551514|0000185595|0001415180|33748191150|0036184348|0038744285|0037824421|0000254081|0034525801|38249012078|37449025967|0000222433|49149144881|0030435740|0035088418,Journal of Public Economics|Review of Economic Studies|Journal of Political Economy|Econometrica|Handbook of Labor Economics|Review of Economic Studies|Journal of Political Economy|Econometrica|Journal of Political Economy|Journal of Economic Theory|Journal of Political Economy|Journal of Public Economics|World Bank Economic Review|Economic Journal|Review of Economic Studies|European Economic Review|European Economic Review|Journal of Econometrics|European Economic Review|Journal of Political Economy|Journal of Political Economy
2-s2.0-33947680138,2007,13244284988|0000941837|0035591360|0036102751|84962994005|5544310744|0005830776|0000683122|77957185442|0000663876|0034822660|0036099339,Review of Economic Studies|Journal of Urban Economics|Journal of Labor Economics|Journal of Labor Economics|Review of Economic Studies|Journal of Political Economy|Review of Economic Dynamics|Journal of Urban Economics|Oxford Economic Papers|Journal of Economic Literature|Review of Economic Studies|Journal of Urban Economics
2-s2.0-33947678649,2007,77957121841|84959840912|0039592731|0141973197|84959845015|33845330771|33746404294|18544376108|84904755473|0001035874|0003085090|84983846851|84963060954|84986413049|0025946813,Handbook of Labor Economics|Review of Economic Studies|Review of Economics and Statistics|Econometrica|Review of Economic Studies|Handbook of Labor Economics|Biometrika|Econometric Theory|Journal of Applied Econometrics|Journal of Economic Dynamics and Control|Journal of Economic Theory|Journal of Applied Econometrics|Review of Economic Studies|Journal of Applied Econometrics|Journal of Political Economy
2-s2.0-33947675746,2007,0037530344|33645467820|18744376145|0028551514|0036184348|0000288184|0002832360|0033211654|33750948801|0031410547|0036317669|0030435740,Journal of Political Economy|Economic Journal|Journal of Public Economics|Journal of Political Economy|Journal of Political Economy|Economic Theory|Journal of Economic Theory|Journal of Economic Behavior and Organization|Journal of Development Economics|Journal of Human Resources|Journal of Political Economy|Journal of Political Economy
2-s2.0-33947669316,2007,0001062217|0034258740|46149129172|0037788868|0001053060|0035530136|4444277242|0001266334|0001711629|0024641782|0001138795|0001110331|0042377465|0001221389,Mathematical social sciences|Economic Theory|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Economic Theory|Journal of Economic Theory|Journal of Mathematical Economics|Econometrica|Operations Research Letters|Journal of Economic Theory|Journal of Economic Theory|Theory and Decision|Journal of Economic Theory
2-s2.0-33947627035,2007,1942533418|27744579339|85015692260|33644860967|30744455448|33846205687|0000840371|20444479789|0001661273|0036434065|0000712212|0031413974|0003110004|84956277096|0038660446|6344230194|77951519785|2142652090|0030215278|0010929674|84972526612,Review of Economic Studies|Journal of Accounting and Economics|Journal of Political Economy|Quarterly Journal of Economics|Journal of Financial Economics|Journal of Finance|Journal of Corporate Finance|Journal of Corporate Finance|Journal of Financial Economics|Econometrica|Journal of Financial Economics|Quarterly Journal of Economics|Journal of Economic Theory|Russian Mathematical Surveys|Review of Economic Studies|Journal of Finance|Handbook of Labor Economics|Journal of Monetary Economics|Journal of Economic Dynamics and Control|Review of Economic Studies|Hiroshima Mathematical Journal
