eid,year,references,journals
2-s2.0-15544369609,2005,0342313558|0000089763|0022750222|1542603533|77956786710|0000943640|0040657463|0346756104|0034962821|0003065221|1542422513|0040755050|0036306790|0000210845|0035613157|0013300437|0030449033|84960609976|0038706262|0041523975|2542475531|0031416857|0040610707|0027770243,Journal of Political Economy|Quarterly Journal of Economics|Journal of labor economics|American Economic Review|Handbook of Population and Family Economics|American Economic Review|Quarterly Journal of Economics|International Economic Review|Economic Development and Cultural Change|Journal of Economic Growth|Journal of Economic Growth|Journal of Economic Growth|European Economic Review|American Economic Review|Quarterly Journal of Economics|Review of Economic Dynamics|American Economic Review|Review of Economic Studies|Journal of Urban Economics|International Economic Review|Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|Journal of Development Economics
2-s2.0-15544366424,2005,0040435486|0142023951|0008155671|4043089417|0002624840|0001551506|0030140198|0039028808|0034988947|84944835242|0039993932|4043075627|0012268861|0002307601|0005163859,Journal of Finance|Journal of Financial Economics|Journal of Political Economy|Journal of Finance|Journal of Finance|Journal of Political Economy|Journal of Financial Economics|Journal of Finance|Journal of Political Economy|The Journal of Finance|Quarterly Journal of Economics|American Economic Review|Journal of Financial Economics|Journal of Finance|Journal of Finance
2-s2.0-15544363361,2005,0001343896|84920688976|0000656779|0000249677|0000885425|0040153325|0000773694|0011574501|8744257467|0033466690|0001090144|0034949589|84959828858|0031696956|0033243708,"Quarterly Journal of Economics|Fighting Poverty in the US and Europe: A World of Difference|Quarterly Journal of Economics|Organizational Behavior and Human Decision Processes|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Perspectives|Journal of Economic Perspectives|Journal of Law, Economics, and Organization|Review of Economic Dynamics|Journal of Political Economy|Quarterly Journal of Economics|Behavioral and Brain Sciences|Journal of Law, Economics, and Organization"
2-s2.0-33845366047,2006,0036997690|84916228748|84963257520|33845366047|22144440877|0037629009|0001411548|8744250052|4644372147|0002226230|84974486152|84959824318|0001713747|0035197774|2942704102|20444395129|0002548650|0000139362|0011592510|18044404541,Journal of Political Economy|Review of Economic Studies|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Studies|Oxford Review of Economic Policy|Journal of Public Economics|Journal of Political Economy|Economic Theory|Journal of Monetary Economics|The Journal of Economic History|Quarterly Journal of Economics|Journal of Public Economics|Journal of Urban Economics|American Economic Review|American Economic Review|Review of Economic Studies|Social Choice and Welfare|Public Choice|Journal of Public Economics
2-s2.0-33845361635,2006,67649304678|9544222610|0041861253|0000635706|22244449653|0039888638|0040270175|0002885747|1842832021,Handbook of Public Economics|National Tax Journal|Quarterly Journal of Economics|Journal of Economic Perspectives|Industrial Relations|Quarterly Journal of Economics|Economics Letters|Journal of Economic Perspectives|Journal of Political Economy
2-s2.0-33845359275,2006,0037331950|0000459494|0002568205|0002355151|0000885425|0002957210|3242875398|0010108855|85008351234|0033478610|0028569922|84981212439|0030423785|0031452531|1942445391|0037259179|31844442741|0000773694|0011574501|41449091490|33645745925|0000740685,Quarterly Journal of Economics|Economic Journal|Journal of Economic Perspectives|American Economic Review|American Economic Review|Journal of Economic Literature|Economic Journal|International Economic Review|Behavioral Game Theory: Experiments in Strategic Interaction|Economic Inquiry|American Economic Review|Myth and Measurement: The New Economics of the Minimum Wage|Economic Policy|European Economic Review|Games and Economic Behavior|Economic Inquiry|Games and Economic Behavior|Quarterly Journal of Economics|Journal of Economic Perspectives|Journal of Economic Behavior and Organization|American Economic Review|Journal of Public Economics
2-s2.0-33845357882,2006,33646772535|0000773433|84973978032|0006215162|33646348461|0002809421|0035315050|84963091677|0037256874|0034132272|0037049973|1842554285|0036328914|84986715217|85004805722|17844378997,NBER Macroeconomics Annual|Journal of Political Economy|American Political Science Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Public Economics|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Labor Economics|American Psychologist|Nature|Evolution and Human Behavior|Human Nature|Journal of Occupational Psychology|British Journal of Social Psychology|Scandinavian Journal of Economics
2-s2.0-33845357260,2006,19844376784|84871768280|33745103442|66049159708|29844437106|1842533889|27744560423,Research in Labor Economics|Journal of the American Statistical Association|Journal of Human Resources|Handbook of the Economics of Education|Economics of Education Review|Review of Economics and Statistics|Journal of Labor Economics
2-s2.0-33845355121,2006,0013770374|0020183162|0021794589|84906006114|84965470386|0001054698|0036602039|0028139758|21144474124|23944466339|0002612704|21844491157|0039054523|0033071923|84982438110|0039251235|0043079984|19244362077|0032069586|33751197582|0007556715|0037332222|84960609981|0005792858|0028412133|0027673022|0000268935,Behavioral science|OPER RES|Operations Research|Quarterly Journal of Economics|Psychological Science|Journal of Experimental Psychology: Human Perception and Performance|Management Science|Journal of Environmental Economics and Management|Journal of Risk and Uncertainty|Journal of Risk and Uncertainty|Journal of Mathematical Psychology|Quarterly Journal of Economics|Quarterly Journal of Economics|Cognitive Psychology|American Economic Review|Psychological Bulletin|Journal of Risk and Uncertainty|Psychological review|Management Science|Journal of Experimental Psychology|American Economic Review|Quarterly Journal of Economics|Review of Economic Studies|Journal of Mathematical Psychology|Cognition|Cognition|Journal of Economic Literature
2-s2.0-33845351103,2006,0000602479|29244491906|0012574389|0000959792|84960612695|0036487688|0036448973|0012644405|0013326537|0040016339|0031411210|0033661553|4043181977|4043172012|0001341238|33845364463|0027040457|0027760444|84960610295|4644330595|0036775948|0032823915|0030509337|84963015212|0035079272,Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Labor Economics|Quarterly Journal of Economics|Review of Economic Studies|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|American Economic Review|American Economic Review|Journal of The Japanese and International Economies|Handbook of Economic Growth|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Econometrica|Review of Economic Studies|Canadian Journal of Economics|Information Systems Research|Review of Economic Studies|Journal of Political Economy
2-s2.0-33750937843,2006,0345358529|2542500993|33745881158|2542591647|85076746696,"Journal of Law and Economics|Journal of Political Economy|City Taxes, City Spending: Essays in Honor of Dick Netzer|Quarterly Journal of Economics|RAND Journal of Economics"
2-s2.0-33646349613,2006,0013770374|84906006114|0001680411|0034988599|0031451140|15844382740|35348919381|0002813641|33845368195|0001711629|0242267471|16244411319|0038969032|2542533811|0037332222|0344944817|13944258604|0029392724|0033472642|18444390919|0038957677|24044465094|0042878886|0034346915|0042730516,Behavioral science|Quarterly Journal of Economics|Journal of Economic Behavior and Organization|Neuron|Quarterly Journal of Economics|Journal of Political Economy|American Economic Review|Games and Economic Behavior|Journal of the European Economic Association|Econometrica|American Psychologist|Journal of Economic Theory|Quarterly Journal of Economics|Psychological Science|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Theory|Journal of Personality and Social Psychology|Journal of Experimental Psychology: General|Journal of Marketing Research|American Economic Review|American Economic Review|Journal of Risk and Uncertainty|International Journal of Game Theory|Journal of Economic Theory
2-s2.0-33646164308,2006,0011913013|31344440815|0344895869|0036867094|0029539975|0038312467|0027062077|0034419268|0000131204|0029486552|0001286236|0034075015|2942756047|0141942204|63449098586,Journal of Economic Theory|Public Choice|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Literature|Review of Economics & Statistics|Review of Economics and Statistics|American Economic Review|Journal of Political Economy|Review of Economic Studies|Economic Journal|American Economic Review|Journal of International Economics|Handbook of Environmental Economics
2-s2.0-33746654519,2006,0035218198|0344895869|0030305718|84974185394|0038311655|0040165086|3042576333|84973949956|84997858656,American Journal of Political Science|Quarterly Journal of Economics|American Political Science Review|American Political Science Review|American Journal of Political Science|Political Research Quarterly|American Economic Review|American Political Science Review|Urban Affairs Review
2-s2.0-33746642524,2006,0040673264|0012951203|0000076907|0032400259|0039490099,Journal of Economic Literature|Reading Teacher|Phi Delta Kappan|Applied Measurement in Education|American Economic Review
2-s2.0-33746633914,2006,84983958104|0002008874|0036105030|0012120028|0036866084|0000773844|0036179752|0006260747|0009401749|84890650528|0037778665|0002831095|0032251520|0033211668|0039447737,"Journal of Political Economy|Journal of Monetary Economics|Journal of Economic Dynamics and Control|Quarterly Journal of Economics|Quarterly Journal of Economics|Explorations in Economic History|Review of Economic Studies|Quarterly Journal of Economics|NBER Macroeconomics Annual|Learning and Expectations in Macroeconomics|Journal of Money, Credit and Banking|Journal of Economic Perspectives|Brookings Papers on Economic Activity|Journal of Monetary Economics|Review of Economics and Statistics"
2-s2.0-33746627222,2006,0000636587|45949113342|84963015050|0002782244|33746646900|0346484476|0000409929|0000821244|0030675537|1342327670|38249030879|0030191545|0032382571|0000675817|0031139110|54649085140|38249016912|0031094130|0002351655|0000428164|0042021380|0032219882|0034346934,Economics Letters|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Economic Theory|Journal of Public Economics|Games and Economic Behavior|Journal of Economic Theory|Quarterly Journal of Economics|Games and Economic Behavior|Journal of Economic Theory|Economics Letters|Journal of Economic Theory|RAND Journal of Economics|Journal of Economic Theory|Journal of Economic Theory|Review of Quantitative Finance and Accounting|Journal of Economic Theory|Journal of Economic Theory|Games and Economic Behavior|Journal of Economic Theory|Economics Letters|Economic Theory|International Journal of Game Theory
2-s2.0-33746614333,2006,25144501108|0347715568|33645736612|0040953210|22944472182|0035543623|0002399118|12144291140,Journal of Economic Perspectives|Political Behavior|American Economic Review|American Political Science Review|American Journal of Political Science|American Political Science Review|Electoral Studies|Quarterly Journal of Economics
2-s2.0-33746614047,2006,33645731249|0011908444|33645739963|84983992946|84983932555|25844449553|0039097053|33746659967|84960603508|0033708624|0036019670|85047681202|33847641832|0033226999|2442686604|0041624421|28244440495|0037613989|0026956612|77956753271|0346361698,American Economic Review|American Economic Review|American Economic Review|Review of Income and Wealth|Review of Income and Wealth|Economics Letters|American Economic Review|Journal of Labor Economics|Quarterly Journal of Economics|Economic Journal|Economics Letters|Psychological Review|American Economic Review|Labour Economics|American Economic Review|Journal of Political Economy|Economic Journal|American Economic Review|American Economic Review|Handbook of Labor Economics|Psychological Science
2-s2.0-33746600682,2006,77956839363|0025620817|0001286617|84963094429|85047683481|0011574501|84970104147|84987358160|84982454535|33646349613|0000344710|84944087444|1442327393|0033472642|0242510048|85021636127|0041906953,Advances in Experimental Social Psychology|Quarterly Journal of Economics|Economic Journal|Quarterly Journal of Economics|Journal of Personality and Social Psychology|Journal of Economic Perspectives|Journal of Conflict Resolution|Industrial Relations: A Journal of Economy and Society|British Journal of Industrial Relations|Quarterly Journal of Economics|American Economic Review|Journal of Personality and Social Psychology|Psychological Science|Journal of Experimental Psychology: General|Review of Economics and Statistics|American Economic Review|Journal of Economic Behavior and Organization
2-s2.0-33746599451,2006,4544260608|48749143178|84888478571|0040322024|0035005619|2442521148,Journal of Political Economy|Journal of Monetary Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|European Economic Review|Review of Economics and Statistics
2-s2.0-33646382246,2006,38249034919|0040291438|0036151371|0009437270|0036153949|84977716937|46549099071|45549119892|0344887728|45549121696|0039584383|85016249703|84970520883,Journal of Monetary Economics|Journal of Finance|Review of Economic Dynamics|Journal of Finance|Review of Economic Dynamics|The Journal of Finance|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Political Economy|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Political Economy|Journal of Conflict Resolution
2-s2.0-33646381347,2006,0032416911|0347129550|0035623901|0036704138|0032351203|0036113997|4544221054|0000459839|0013180930|15544371446|0036184473|0000675057|38249022180|84970169138|0036704125|3042782206|0038406174|85046521099,Journal of Political Economy|Journal of Public Economics|Journal of Consumer Research|Quarterly Journal of Economics|Journal of Labor Economics|American Journal of Public Health|Experimental Economics|Games and Economic Behavior|Quarterly Journal of Economics|Journal of Economic Literature|Journal of Political Economy|Economics Letters|Journal of International Economics|Public Finance Review|Quarterly Journal of Economics|Nonprofit Management and Leadership|Journal of Public Economics|Journal of Personality and Social Psychology
2-s2.0-33646379104,2006,0001386505|0018702939|0029687606|0142027663|70350113633|0036269199|38249016705|0032823355|66049127070|0001392107|0019895862|0036168774|0031439560|66049137996|17444383222|0035560936|0001317999|70350103028|66049136577|0011571667|0036881168|0036094616|0036076740|0026277393|0000736787,Journal of Economic Literature|Journal of Political Economy|Journal of Urban Economics|Journal of Economic Geography|Handbook of Regional and Urban Economics|Water Science and Technology|Journal of Urban Economics|Journal of Political Economy|Handbook of Regional and Urban Economics|Journal of Urban Economics|Regional Science and Urban Economics|Land Use Policy|Ecological Economics|Handbook of Regional and Urban Economics|Papers in Regional Science|Journal of Economic Geography|Journal of Monetary Economics|Handbook of Regional and Urban Economics|Handbook of Regional and Urban Economics|Journal of Economic Theory|Land Economics|Journal of Economic Geography|Econometrica|Regional Science and Urban Economics|Journal of Urban Economics
2-s2.0-33646375435,2006,33845753517|66049116681|32144443647|84959835849|33746814380|2542591648|33744548714|0000627340|20444383206|66049101414|33847609217|15544363361|2542593182|33645356970|0037677802|33646349613,MIT Sloan Management Review|Handbook of Industrial Organization|Journal of Business|Review of Economic Studies|Journal of Finance|Quarterly Journal of Economics|American Economic Review|Journal of Economic Theory|Quarterly Journal of Economics|Handbook of Industrial Organization|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Advances in Economic Analysis and Policy|Quarterly Journal of Economics|Quarterly Journal of Economics
2-s2.0-33646374922,2006,0037276441|22144449932|0035402387|0035823152|36849036181|0002153552|0000820008|33646382246|1642303187|0002267373|17544382343|84919509768|1542429580|4043089417|43949169695|84993899497|1842763582|0000759899|74949097020|27644570342|21144438582|84960592808|0010940821,"Econometrica|Journal of Financial Economics|Journal of Financial Economics|Science|Ricerche Economiche|Quarterly Journal of Economics|Journal of Financial Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Financial Markets|Journal of Financial Markets|The Economy as an Evolving Complex System, III: Current Perspectives and Future Directions|Quantitative Finance|Journal of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Finance|Journal of Financial Economics|Journal of Financial Economics|Harvard Business Review|Finance and Stochastics|Review of Economic Studies|Journal of Financial Economics"
2-s2.0-33646361815,2006,0000719389|5544244774|0001650534|0026465212|0021077448|0038895835|0035597246|4644243256|0031393905|15944427128|0030301517|0033130317|0002364086|84960609322|0036150136|0006201715|0000566744|0003051404|14944384755,Journal of Development Economics|Journal of Economic Theory|Journal of Economic Literature|Journal of Political Economy|Economic Journal|American Economic Review|Review of Income and Wealth|World Bank Research Observer|Empirical Economics|Review of Economics and Statistics|World Bank Economic Review|American Journal of Sociology|Journal of Economic Perspectives|Quarterly Journal of Economics|Economic Journal|Journal of Economic Perspectives|Economic Journal|Journal of Economic Growth|Finance and Development
2-s2.0-33646356712,2006,0001242882|17544362633|0002624840|4043061418|0039030368|84977737676|38549147867|0038630073|0012319054|0034860536|0019806261|0006761611|0001503097|0041669366|84993843481|0000215887|0013204251|0344064879|0001051586|0003207194|0030161296|38249038899|0036791023,Econometrica|Journal of Accounting and Economics|Journal of Finance|Quarterly Journal of Economics|Journal of Finance|The Journal of Finance|Journal of Financial Economics|Journal of Economic Literature|Journal of Accounting and Economics|Journal of Political Economy|Journal of Law and Economics|Journal of Finance|Journal of Finance|Journal of Finance|The Journal of Finance|Journal of Financial Markets|Virginia Law Review|Journal of Law and Economics|American Economic Review|Yale Law Journal|Journal of Financial Economics|Journal of Financial Economics|Journal of Financial Economics
2-s2.0-33646348461,2006,28244473422|14844321866|84920688976|0040481340|0001837428|0040756390|0036704138|4544260942|0006228846|0039097053|29544442663|0038978081|0033474603|0030769931|27744535083|0001678558|0032159427|15544363361|0037279140|0031287370|2942718957|85008735475|0001112632,American Economic Review|Journal of Public Economics|Fighting Poverty in the US and Europe: A World of Difference|Brookings Papers on Economic Activity|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Political Economy|European Journal of Political Economy|American Economic Review|American Economic Review|Quarterly Journal of Economics|Journal of Public Economics|Journal of Human Resources|International Economic Review|Journal of Public Economics|Journal of Personality and Social Psychology|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Institutional and Theoretical Economics|American Economic Review|Quarterly Journal of Economics|Journal of Economic Literature
2-s2.0-33646346104,2006,84937149683|0039298234|4043087027|0030432554|11544266375|0036376395|4043115589|85016940593|14844359735|0009090596|34248478595|0019140244|0033150863|0142003668|0031397865|9644305384|0036149017|0037301850,American Economic Review|American Economic Review|American Economic Review|Asia-Pacific Economic Review|Journal of Econometrics|Econometrica|American Economic Review|American Economic Review|Advances in Economic Analysis and Policy|Economic Record|Journal of International Economics|American Economic Review|Journal of International Economics|Review of Economics and Statistics|American Economic Review|Journal of Development Economics|Journal of International Economics|Journal of Political Economy
2-s2.0-33646344215,2006,3142714481|0040657463|84971761795|0027583764|84952747989|33646361192|0001203631|0002156637|77956789017|34249724617|84941218979|0000391943|0034343663|0034554375|0026110450|0043185716,Journal of Political Economy|Quarterly Journal of Economics|Behavioral and Brain Sciences|Psychological Review|Journal of Psychology and Human Sexuality|IJCAI International Joint Conference on Artificial Intelligence|American Psychologist|Behavioral and Brain Sciences|Handbook of Labor Economics|Journal of Psychology and Human Sexuality|Journal of Psychology and Human Sexuality|Econometrica|Journal of Consumer Research|Journal of Social and Personal Relationships|Journal of Personality and Social Psychology|Journal of Labor Economics
2-s2.0-33645333256,2006,0036704292|1842832021|0041109884|0001711629|1642281792|15544371446|0001761368|0038969032|84960566726|0038957677|84963075943|84977427532|84963071606,Quarterly Journal of Economics|Journal of Political Economy|Journal of Economic Literature|Econometrica|Econometrica|Journal of Economic Literature|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Review of Economic Studies|Economic Inquiry|Review of Economic Studies
2-s2.0-33644870305,2006,0032114369|0036599832|0039784061|0041882223|2142720242|2442692700|84977340681|0036026433|33644865345|0037332214|2442624180|0001574630|24944465762|33644852658|23944483675|0242467607|0030305172|84960562707|0000545801|0000370948|84977382134|0035639864,Accounting Review|University of Chicago Law Review|Quarterly Journal of Economics|Brookings Papers on Economic Activity|Contemporary Accounting Research|Accounting Review|The Journal of Finance|Journal of Accounting Research|Journal of Finance|Quarterly Journal of Economics|Journal of Economic Perspectives|Accounting Horizons|Fortune|Journal of Finance|Journal of Accounting and Economics|Journal of Financial Economics|Accounting Review|Quarterly Journal of Economics|Journal of Financial Economics|Journal of Finance|The Journal of Finance|Accounting Review
2-s2.0-33644869631,2006,33644860020|0038978081|3242890086|0036773888|20444460306|0002813641|1642565420|0032218004|0000033632|0029741289|0025677813|0141817993|84926270412,The Annals of the American Academy of Political and Social Science|Quarterly Journal of Economics|Economic Journal|Review of Economic Studies|Journal of Monetary Economics|Games and Economic Behavior|Public Opinion Quarterly|Review of Higher Education|Journal of Political Economy|Journal of the American Medical Association|American Economic Review|American Journal of Cardiology|Social Forces
2-s2.0-33644863841,2006,0037259076|0001264220|0034364339|33644868163,Economic Inquiry|American Economic Review|Southern Economic Journal|American Economic Review
2-s2.0-33644695615,2006,0031574509|25144435820|0000036966|0001683992|0036145168|16244412905|0011308259|0942280366|8744256392|0033453485|0031902967|0030542954|0042920957|0029486914|20944433257|0034800779|0035589084|0033150864|0035182840,Journal of Accounting and Economics|Journal of Development Economics|Journal of International Economics|Research Policy|Journal of International Economics|American Economic Review|Journal of Public Economics|European Economic Review|Journal of Economic Literature|Journal of International Business Studies|Journal of Development Economics|Review of Economics and Statistics|American Economic Review|Journal of International Economics|Weltwirtschaftliches Archiv|Journal of International Economics|RAND Journal of Economics|Journal of International Economics|Journal of International Economics
2-s2.0-29244491906,2006,0037647801|0030438739|0344153931|29244465773|3142727749|0345016471|1542709289|0000132263|0038959171|84889488077|0033661553|33845351103|4043172012|3042798868|0039333359|0001629492|2442638896|0942289029|0034971194|0242583203|0001993645|10944232480,Review of Economic Studies|Journal of International Economics|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|Journal of International Economics|Quarterly Journal of Economics|Handbook of International Trade|Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|Journal of International Economics|American Economic Review|Industrial and Labor Relations Review|American Economic Review|Journal of Development Economics|Journal of International Economics|Econometrica|Review of Economic Studies|Journal of International Economics
2-s2.0-33746628109,2006,0000643099|0034123754|0037401996|0034662866|0242266469|0034685037|0032562325|3042723521|0032483690|0037025122|0029278991|0037256314|10744231331|0035869435|0442296621|0035857959|19244369604|0030869269|0442268112|0037196929|0036188036|0041115542|0033587510|0038502358|0042629373|2642709177|77956746709|1642506098|0034732201|0346307687,Journal of Human Resources|Health Services Research|Journal of Health Economics|Annals of Internal Medicine|Journal of Health Economics|Journal of the American Medical Association|Morbidity and Mortality Weekly Report|Journal of the American Medical Association|Journal of the American Medical Association|AIDS|Healthy People 2000 statistical notes / National Center for Health Statistics|Perspectives on Sexual and Reproductive Health|AIDS|New England Journal of Medicine|Journal of the American Statistical Association|Lancet|AIDS|New England Journal of Medicine|New England Journal of Medicine|British Medical Journal|American Journal of Public Health|Quarterly Journal of Economics|Annals of Internal Medicine|Journal of Acquired Immune Deficiency Syndromes|AIDS|New England Journal of Medicine|Handbook of Health Economics|AIDS|New England Journal of Medicine|Econometrica
2-s2.0-33644870984,2006,0033002782|0036166368|0006144883|11144262726|0032441554|2542516942|0031491393|0033390045|0031828728|2342433689|0030366730|0032800532|0031153344|0029531149|0032103977,"PharmacoEconomics|Journal of Health Economics|Quarterly Journal of Economics|Journal of Health Economics|Health Care Financing Review|Quarterly Journal of Economics|Journal of Economics and Management Strategy|Journal of Political Economy|PharmacoEconomics|Health Affairs|Journal of Law, Economics, and Organization|Journal of Transport Economics and Policy|RAND Journal of Economics|Quarterly Journal of Economics|Journal of Health Economics"
2-s2.0-33644867352,2006,0001360838|0012370208|0010375992|0041148282|0036693738|13244292267|0021603796|3042615012|77956754410|0032716202|0032716892|0032978485|0016266317|0016895906|0015083648|0021781770|0023874772,American Economic Review|Research in Labor Economics|American Economic Review|Explorations in Economic History|Journal of Political Economy|Review of Economic Studies|Population Studies|Journal of Labor Economics|Handbook of Population and Family Economics|Journal of Human Resources|Journal of Human Resources|American Journal of Public Health|Family Planning Perspectives|Family Planning Perspectives|Family planning perspectives|Journal of labor economics|Bulletin of the New York Academy of Medicine: Journal of Urban Health
2-s2.0-33644860967,2006,1942533418|0042481764|84962996696|84977364496|0001611547|4544362915|0024935827|84959777265|84963036490|34547433726|0000028238|0012875458|0000180018|0003112060|0001081112|0013084399|2142652090|0010929674|66049156972|0030527072|84977734564,Review of Economic Studies|Journal of Finance|Review of Economic Studies|American Economic Review|Journal of Economic Literature|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies|Quarterly Journal of Economics|Journal of Monetary Economics|American Economic Review|Journal of Economic Literature|Quarterly Journal of Economics|Journal of Economic Theory|Journal of Finance|Journal of Monetary Economics|Review of Economic Studies|Handbook of the Economics of Finance|Journal of Law and Economics|The Journal of Finance
2-s2.0-33644850715,2006,0040332008|18844409599|12144279436|0034370836|0002624840|0001551506|0040705364|16244404602|84993869797|0032979621|38549147867|0141925325|31444456906|0039012105|0001250001|0033442404|29544443489|0005163859|33644854347,Journal of Economic Perspectives|Journal of Economics and Management Strategy|Journal of Political Economy|Journal of Financial and Quantitative Analysis|Journal of Finance|Journal of Political Economy|Journal of Finance|American Economic Review|The Journal of Finance|Journal of Political Economy|Journal of Financial Economics|Journal of Political Economy|Quarterly Journal of Economics|Journal of Finance|Journal of Accounting and Economics|Review of Financial Studies|American Economic Review|Journal of Finance|Journal of Economics and Management Strategy
2-s2.0-33644849846,2006,0033093294|2542418435|0345807393|0001493977|0012148646|19144366643|0001257650|84960575613|0036267289|0037072918|0345690180|0005508977|0002103259|0037319467,Journal of Environmental Psychology|Journal of Political Economy|Michigan Law Review|Journal of Urban Economics|Journal of Housing Economics|Economics Letters|American Economic Review|Review of Economic Studies|European Economic Review|Chronicle of Higher Education|Nature Neuroscience|Quarterly Journal of Economics|Journal of Economic Perspectives|Review of Economics and Statistics
2-s2.0-37249091933,2007,0000979996|0036867885|84974307338|0036255722|0348227771|0029488278|65549092078|0000360404|77957324091|0036773128,American Economic Review|Quarterly Journal of Economics|The Journal of Economic History|Journal of Political Economy|American Economic Review|Journal of Political Economy|Handbook of Development Economics|Journal of Economic Growth|Journal of the European Economic Association|Economic Journal
2-s2.0-37249071255,2007,0013040286|0345358529|0036487678|2542500993|84964160756|85019697110|77957330260|85076746696|54749120012,Quarterly Journal of Economics|Journal of Law and Economics|Quarterly Journal of Economics|Journal of Political Economy|American Behavioral Scientist|Journal of Political Economy|Journal of the European Economic Association|RAND Journal of Economics|Quarterly Journal of Economics
2-s2.0-37249060605,2007,20444391354|0032326595|0001655529|34249847377|0002532196|0345447671|0035635211|85071221106|0036487688|0012615580|0012644405|21344465401|0031422563|0006761611|0001093750|4444333170|0242583203|27744576401|84960614604|0032693788|0000227693|4444306094,Quarterly Journal of Economics|Journal of Productivity Analysis|Journal of Economic Literature|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Review of Economics and Statistics|Econometric Reviews|Quarterly Journal of Economics|Journal of Finance|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of Finance|American Economic Review|Econometrica|Econometrica|Journal of Economic Literature|American Journal of Agricultural Economics|Journal of Economic History|Journal of Political Economy|RAND Journal of Economics
2-s2.0-37249052201,2007,0005645043|0001700608|2142649172|4043074220|0008158238|84950432453|4043167742|33749603639|0036622681|0003219085,Quarterly Journal of Economics|Journal of Education Policy|Journal of Public Economics|American Economic Review|Journal of Urban Economics|Journal of the American Statistical Association|American Economic Review|American Economic Review|Educational Evaluation and Policy Analysis|Journal of Policy Analysis and Management
2-s2.0-37249046845,2007,0000239988|0001385585|0004864534|0005437340|0040864695|0346091739|0001844284|0013327036|33747695098|0041051491|0002002756|27344440798,American Economic Review|Review of Economic Dynamics|Review of Economic Dynamics|Review of Economic Dynamics|Journal of Public Economics|Macroeconomic Dynamics|Economic Theory|American Economic Review|American Economic Review|National Tax Journal|American Economic Review|Journal of Political Economy
2-s2.0-37249015355,2007,4444291748|0005871313|0012893381|3843141811|0041919033|0000521527|0000647059|2142812892|33845991497|0000916005|0035217566|34250369101|33748792784,Journal of Public Economics|Journal of Economic Perspectives|Journal of Econometrics|Review of Economic Studies|American Economic Review|Journal of Econometrics|Journal of Econometrics|Journal of Public Economics|Review of Economic Studies|Journal of Public Economics|Journal of Public Economics|Handbook of Econometrics|Journal of Political Economy
2-s2.0-37249013284,2007,0038312467|0031414212|37249002710|84976011606|84974253411|33845730047|0036321490|84974137913|0003002678|2442638906|37249017052|0034375996|0001926313|84971910224|84974191786,Journal of Economic Literature|Quarterly Journal of Economics|Quarterly Journal of Economics|American Political Science Review|American Political Science Review|American Political Science Review|Environment and Planning A|American Political Science Review|Political Geography Quarterly|American Economic Review|Journal of the American Statistical Association|Public Choice|Public Choice|American Political Science Review|American Political Science Review
2-s2.0-37249007150,2007,0042283752|0039552198|0001301157|0041110045|0038134830|0038969196|5744244439|33748047797|33847620803|10444235739|0001322304|0000061044|2942756042|33847617946|45149140477|4444261746|27744475734|0037400322,Labour Economics|Quarterly Journal of Economics|Journal of Public Economics|American Economic Review|Journal of Economic Perspectives|Quarterly Journal of Economics|Journal of Human Resources|Journal of Public Economics|American Economic Review|Quarterly Journal of Economics|American Economic Review|Econometrica|American Economic Review|American Economic Review|Journal of Public Economics|Journal of Public Economics|Journal of Labor Economics|Economics Letters
