eid,year,references,journals
2-s2.0-24344485892,2005,0042025016|0034389354|3342934988|0031221392|0030305348|0031491393|0002467789|0032014122|33845348251|43949154401|84971946982|84974125683|0031898153|0032269418,International Economic Review|Journal of Industrial Economics|Journal of Econometrics|RAND Journal of Economics|Marketing Science|Journal of Economics and Management Strategy|Econometrica|RAND Journal of Economics|Review of Economic Studies|Review of Economics and Statistics|Econometric Theory|Econometric Theory|Inquiry|Journal of Public Policy and Marketing
2-s2.0-22544477160,2005,0001457673|0030335971|0000148688|0034397115|0000736414|0000417969|85017108575|0030545862|0036377649|1842585973|0000484063|0141718527|70350096085|1642369685|17944376219|0346307687|0000328019|38249044049,Econometrica|Journal of the American Statistical Association|Journal of Econometrics|Economics Letters|Econometrica|Econometrica|Econometrica|Journal of Business and Economic Statistics|Econometrica|Review of Economics and Statistics|Journal of Monetary Economics|Econometrica|Handbook of Econometrics|Econometrica|Econometric Theory|Econometrica|Econometrica|Economics Letters
2-s2.0-27744577028,2005,84963238289|84864386741|0000085290|0346307449|0031591328|0141530593|17544383191|0000098278,Statistics|Journal of the American Statistical Association|Econometrica|Journal of Econometrics|Journal of Statistical Planning and Inference|Econometrica|Journal of Econometrics|Review of Economic Studies
2-s2.0-27744514787,2005,21844508934|0016963211|0035650088|42449156579|70350121603|84950771789|9944222383|84974239969|21344478234|0034373699|77956888636|6644228724|21844511185|0030364024|0033233743|0001202058|84974185463|0005561708|0034287159|0002324387|0142007871|0031531299|45149141217,Econometric Theory|ACM Transactions on Mathematical Software (TOMS)|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of Econometrics|Handbook of Econometrics|Journal of the American Statistical Association|Econometric Theory|Econometric Theory|Econometric Theory|Econometric Theory|Biometrika|Annals of the Institute of Statistical Mathematics|Journal of Business and Economic Statistics|Econometrica|Annals of Statistics|Journal of Time Series Analysis|Econometric Theory|Journal of Economic and Social Measurement|Annals of Statistics|Journal of Applied Econometrics|Econometrica|Annals of Statistics|Journal of Econometrics
2-s2.0-27744510991,2005,0036865831|10644258277|21844487130|0035642778|0030149492|0142215478,"Journal of Economic Theory|Journal of Economic Theory|Economics Letters|Journal of Money, Credit and Banking|European Journal of Operational Research|Journal of Economic Theory"
2-s2.0-27744504177,2005,38249033163|0008894809|46149134052|84959793812|3242724363,Journal of Economic Theory|International Journal of Game Theory|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Theory
2-s2.0-27744499929,2005,84939024947|85071343664|0000360955|0347623647|84909697821|0001173943|0242566048|0029690146|17944379875,IEEE Transactions on Information Theory|Econometric Reviews|Journal of Time Series Analysis|International Economic Review|Journal of the American Statistical Association|Biometrika|Statistics|Journal of Statistical Planning and Inference|Econometric Theory
2-s2.0-27744466611,2005,0000425669|0032771542|0000013018|0009936605|0001691088|38249016161|70350095643|0035533762|0000611849|0001378029|46549099071|0000648384|0001577414,Quarterly Journal of Economics|Journal of Political Economy|American Economic Review|Journal of Economic Dynamics and Control|Journal of Political Economy|Journal of Monetary Economics|Handbook of Computational Economics|Economic Theory|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Economic Theory|Economic Theory
2-s2.0-27744453540,2005,,
2-s2.0-27744582124,2005,38249022350|45949116101|38249007974|38249011329|33846669324|0036374627|0035700552,Journal of Economic Theory|Journal of Economic Theory|Economics Letters|Journal of Economic Theory|Journal of Economic Theory|Econometrica|Journal of Economic Theory
2-s2.0-27744581012,2005,34250406508|0010777778|84967770230|0000348667|0000986569|84968520678|42549171482|0031256798|0034311074|0347806375|0031065971|0031065973|0036324756|0042204039|0010781233|0040747444|0010847432|0028449799,Functional Analysis and Its Applications|Journal of Combinatorial Theory|Bulletin of the American Mathematical Society|Journal of Symbolic Computation|International Journal of Game Theory|Mathematics of Computation|Bulletin of the American Mathematical Society|Games and Economic Behavior|International Journal of Game Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|American Journal of Mathematics|Games and Economic Behavior|International Journal of Game Theory|International Journal of Game Theory|Games and Economic Behavior|SIAM Journal on Numerical Analysis
2-s2.0-27744577669,2005,0012692686|0005880209|1842715601|0037244925|0035998186|0035648379|0036012995|0036403501|2642557940|0142013411|0346937478|0242268781|84962992067|0032356952|84977709229|0036407554|0842316847|45949112947,Journal of Finance|International Economic Review|Journal of the American Statistical Association|Econometrica|Journal of Business and Economic Statistics|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of Applied Econometrics|Econometrica|Journal of Econometrics|Journal of Econometrics|Journal of Econometrics|Review of Economic Studies|Mathematical Finance|The Journal of Finance|Journal of Applied Econometrics|Journal of Econometrics|Journal of Financial Economics
2-s2.0-27744564389,2005,0002466465|0004902835|0011913340|0030477510|0036100632|40749147831|0035048873|0036704125|0000351585,Fiscal Studies|Econometrica|Journal of Public Economics|Quarterly Journal of Economics|Journal of Applied Econometrics|Review of Economic Studies|Review of Economic Studies|Quarterly Journal of Economics|Journal of Public Economics
2-s2.0-27744536698,2005,0036212741,Econometrica
2-s2.0-27744535165,2005,0002389286|0040678262|84960565609|27744568768|0000006364|0038405035|0000154388|0001058483|0000053260,Journal of Economic Theory|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Political Economy|Econometrica|Games and Economic Behavior|Games and Economic Behavior|Journal of Economic Theory|Econometrica
2-s2.0-27744505519,2005,0346236375|0000271059|0000006364|4344602434|0036056788|0006440455|0001058483,Review of Economic Studies|Journal of Banking and Finance|Econometrica|Journal of Economic Theory|Review of Economic Studies|RAND Journal of Economics|Journal of Economic Theory
2-s2.0-27744504744,2005,0242681962|0005109822|0000309438|4243329450|84957363402|0039890025|27744602946|21844491157|49549141398|0242415459|0036183694|0001266334|0001028301|0038880247|0039888638|0000207065|0035652414|0000978010,Decisions in Economics and Finance|Econometrica|Journal of Mathematical Economics|Psychological Review|Quarterly Journal of Economics|American Economic Review|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Mathematical Economics|Econometrica|Journal of Economic Theory|Journal of Mathematical Economics|Review of Economic Studies|Journal of Risk and Uncertainty|Quarterly Journal of Economics|Journal of Mathematical Economics|Review of Economic Studies|Mathematical social sciences
2-s2.0-27744497673,2005,0001432318|0027722119|84959845015|0001423927|0036656258|33749299563|0036187515|0028451448|84952503088|0031498256|0001028299|0039021634|21344484099|0022410075|85018193617|0036435475|0026471269,Industrial and Labor Relations Review|Inquiry|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Journal of Econometrics|Journal of Human Resources|The American economic review|Journal of Business and Economic Statistics|Journal of Public Economics|Industrial and Labor Relations Review|American Economic Review|Quarterly Journal of Economics|Inquiry|Review of Economic Studies|Econometrica|Journal of Political Economy
2-s2.0-27744489382,2005,0000114625|0141973197|0010108855|4544330954|0000627340|84966207705|0000080295|0032327391|0025621039|84963060954|85019497122|84962992015|0028598983|0036435475|0036851675|77957185442|0036056727|0025946813,Econometrica|Econometrica|International Economic Review|Frontiers of Macroeconomics|Journal of Economic Theory|Transactions of the American Mathematical Society|Journal of Political Economy|Journal of Labor Economics|Quarterly Journal of Economics|Review of Economic Studies|American Economic Review|Review of Economic Studies|European Economic Review|Econometrica|International Economic Review|Oxford Economic Papers|Review of Economic Studies|Journal of Political Economy
2-s2.0-27744466610,2005,84974211904|0346382997|0035940370|0003161771|0036436650|0041885669|0011662069|0002298153|0000415605|0002672797|38149145671|0030204508|0040086122|0000927072|23044525979|0032219887|0039065255,Economics and Philosophy|Journal of the American Statistical Association|Proceedings of the National Academy of Sciences of the United States of America|International Journal of Game Theory|Econometrica|Journal of Economic Theory|Econometrica|Games and Economic Behavior|Games and Economic Behavior|Games and Economic Behavior|Journal of Mathematical Economics|Mathematics of Operations Research|International Journal of Game Theory|Econometrica|Social Choice and Welfare|Economic Theory|Games and Economic Behavior
2-s2.0-27744460948,2005,0036167540|0036167111|38149147182|38249018615|0000919418|0036170128|0001492602|26844565385|0036169628|2642524464|0036167003|0000332090,Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Econometrica|B.E. Journal of Theoretical Economics|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Journal of Economic Theory
2-s2.0-27744450572,2005,0002731407|84900593217|0000709394|84930206792|0024036066|84959799545|84963042041|0000137227|0000518184|0000462179|33847069350|38249035465|0000738652|0037816724|38249022219|0038805387,Econometrica|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Operations Research|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Economic Theory|Journal of Economic Theory|Econometrica
2-s2.0-27744442554,2005,0036435474|0036509819|0037237288|0036775956|0039766073|0001810166|0000553475|0001033643|0036334315|27744597252|84925910020|70350147588,Econometrica|RAND Journal of Economics|Review of Economic Studies|Review of Economic Studies|Journal of Multivariate Analysis|European Economic Review|American Economic Review|Journal of Econometrics|RAND Journal of Economics|Canadian Journal of Economics|Review of Economic Studies|Handbook of Game Theory with Economic Applications
2-s2.0-24344500595,2005,85005305538|0010794391|0032221356|0002554415|47749120440|0036866129|84963043376|0012125938|0039993932|38249036540|20944442188|84960565386|0040884259|33747856809|85008736512|0001244008|0009424011,Quarterly Journal of Economics|Journal of Finance|Economic Theory|Journal of Economic Theory|Review of Economic Studies|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies|Quarterly Journal of Economics|European Economic Review|Journal of Economic Theory|Quarterly Journal of Economics|Quarterly Journal of Economics|International Journal of Game Theory|Quarterly Journal of Economics|Zeitschrift für Nationalökonomie Journal of Economics|Journal of Economic Theory
2-s2.0-22244450576,2005,0039552198|0344895869|0344688225|0036005222|0036487448|0037294664|0032989396|0030524303|0039471914|0033457658|0037293687|0036417894|2142643639|1842816906|0030505944|0039842612|0035636240|0000842056|0036978413,Quarterly Journal of Economics|Quarterly Journal of Economics|Economics of Education Review|Review of Economics and Statistics|Oxford Bulletin of Economics and Statistics|Economic Journal|Oxford Economic Papers|Review of Educational Research|Review of Educational Research|Educational Evaluation and Policy Analysis|Economic Journal|Review of Economics and Statistics|Journal of Public Economics|Journal of Human Resources|Review of Economics and Statistics|Quarterly Journal of Economics|American Educational Research Journal|Quarterly Journal of Economics|Education Economics
2-s2.0-21044454466,2005,0043226791|0035164598|0039844369|0037941587|10644238878|0003175062|84960552346|0346507767|85015256306|34548495689|0002187212|0038323842|0011506277|0000998118|0346567431|5544239166|84963060954|0036053014|0000817409|10644258277|0002875521,NBER Macroeconomics Annual|Journal of Political Economy|International Economic Review|Econometrica|Journal of Monetary Economics|Journal of Economic Theory|Review of Economic Studies|International Economic Review|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Journal of Political Economy|Review of Economic Studies|International Economic Review|Journal of Economic Literature|Journal of Economic Theory|Econometrica
2-s2.0-20344373512,2005,70350116322|0001455753|0037678782|0011502263|0346246698|38149143101|38249007632,Handbook of Game Theory with Economic Applications|Journal of Mathematical Economics|Journal of Mathematical Economics|Journal of Mathematical Economics|Journal of Economic Theory|Journal of Economic Theory|Journal of Mathematical Economics
2-s2.0-16344386078,2005,77956779653|0001531066|1842533946|0032373979|0033551217|0003972760|0000694661|70350102802,Handbook of Labor Economics|American Economic Review|Review of Economics and Statistics|Review of Economics and Statistics|Proceedings of the National Academy of Sciences of the United States of America|Journal of Econometrics|Review of Economic Studies|Handbook of Econometrics
2-s2.0-16344366279,2005,0036222029|0347354945|0141957121|27744474981|0031428553|0033551217|0038278864|0742306365|1542784241|0040332003|0036215568|0142007871,Econometrica|Journal of Econometrics|Econometrica|Journal of Econometrics|Review of Economic Studies|Proceedings of the National Academy of Sciences of the United States of America|Econometrica|Journal of Business and Economic Statistics|Journal of the American Statistical Association|Journal of Economic Perspectives|Econometrica|Econometrica
2-s2.0-15044359118,2005,0001724645|0037294606|84988074995|84960608031|49349123588|0036376440|0142246434|0002053556|0030306654|0041852124|0030356907|0141495118|0022162275|0000218027|0000246317|3142724256|0000224699|0000157425|0002476903|84980096808|0001479134,Econometrica|Economics Letters|Journal of Economics & Management Strategy|Review of Economic Studies|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Games and Economic Behavior|Economic Theory|International Economic Review|Econometrica|Econometrica|Mathematics of Operations Research|Journal of Mathematical Economics|Econometrica|Econometrica|Review of Economic Studies|Review of Economic Studies|Econometrica|The Journal of Finance|Review of Economic Studies
2-s2.0-33750573083,2006,85021297970|0038743071|84889281816|0347662287|84947403595|77956759869|84856043672|0036377456,American Economic Review|Journal of Economic Theory|Elements of Information Theory|Journal of Economic Theory|Journal of the American Statistical Association|Advances in Computers|Bell System Technical Journal|Econometrica
2-s2.0-33750573082,2006,0001180740|18744410386|0032372118|0033233924|0029190847|20444503000|34248366978|0036213138|84952209977|0002670928|0034363322|0000306101|0141908240|70350192140,Review of Economic Studies|Economics Letters|Journal of Marketing Research|Marketing Science|Econometrica|Economic Journal|RAND Journal of Economics|Econometrica|Journal of Business and Economic Statistics|Marketing Letters|RAND Journal of Economics|Econometrica|Journal of Business|Handbook of Computational Economics
2-s2.0-33750570462,2006,0042672846|0030976173|30244508525|0034354967|0025763810|85057226406|18744407634|0025933823|0025271280|33749299563|64849112811|0027324525|33646341541|0442309562|0035815923|0025630812|0035096328|0037422027|33646365930|0036215568|0037785185|0017138089|0017873866|0028299013|0023910906|0008548846,Journal of the Royal Statistical Society. Series B: Statistical Methodology|New England Journal of Medicine|Journal of the American Statistical Association|Journal of the Royal Statistical Society. Series A: Statistics in Society|Annual Review of Public Health|Classical Competing Risks|Econometrica|American Journal of Epidemiology|Journal of the National Cancer Institute|Journal of Econometrics|Biometrika|Journal of the National Cancer Institute|Econometrica|Journal of the American Statistical Association|Journal of the National Cancer Institute|Quarterly Journal of Economics|International Journal of Epidemiology|New England Journal of Medicine|Econometrica|Econometrica|New England Journal of Medicine|Proceedings of the National Academy of Sciences of the United States of America|Biometrics|Epidemiology|Biometrics|Proceedings of the National Academy of Sciences of the United States of America
2-s2.0-33750564062,2006,23044531274|0022064446|0042169410|12744276082|0036077604|0017017587|25644443180|84957363402|0001478807|0036183694|0001266334|28844452879|0009883679|0142055285|33646362755|0036217553|84995186518|49849118671,Communications in Contemporary Mathematics|Mathematics of Operations Research|Journal of Mathematical Analysis and Applications|Economic Theory|Econometrica|Journal of Mathematical Analysis and Applications|Mathematical Finance|Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|Journal of Mathematical Economics|Science|Acta Psychologica|Journal of Behavioral Decision Making|Journal of Economic Theory|Econometrica|The Journal of Finance|Journal of Economic Theory
2-s2.0-33750561495,2006,0028390399|84972952204|58149326397|0000885425|0036704136|28044457386|0000091971|33748787277|0036205468|0001084855|1942445391|0034909609|1942488146|1542740995|0011574501|0000773694|0035592361|3142671694|0002813641|0013180930|20444401244|0003116065|0036451285|21844523497|21344478266|0001090144,"Psychological Bulletin|Basic and Applied Social Psychology|Games and Economic Behavior|American Economic Review|Quarterly Journal of Economics|Games and Economic Behavior|Journal of Economic Theory|Journal of Personality and Social Psychology|Journal of Economic Behavior and Organization|Games and Economic Behavior|Games and Economic Behavior|Economic Journal|Economic Journal|Journal of Economic Perspectives|Journal of Economic Perspectives|Quarterly Journal of Economics|Economics Letters|American Economic Review|Games and Economic Behavior|Quarterly Journal of Economics|American Economic Review|International Journal of Game Theory|Journal of Labor Economics|Journal of Law, Economics, and Organization|Journal of Personality and Social Psychology|Review of Economic Dynamics"
2-s2.0-33750552349,2006,0032219581|84981621724|84857011070|0036377638|0035648811|0037603581|20444499052|0242583204|33750552349|17644378127,Economics Letters|Oxford Bulletin of Economics and Statistics|Econometric Reviews|Econometrica|Journal of Statistical Computation and Simulation|Econometrica|Journal of the American Statistical Association|Econometrica|Econometrica|Oxford Bulletin of Economics and Statistics
2-s2.0-33750543161,2006,0036003056|0001841506|0041713136|0000246317,Economic Theory|European Journal of Political Economy|Public Choice|Econometrica
2-s2.0-33750536645,2006,34248596321|0036216133|0035641322|0006966216|0003047270|0348142551|68249136965|70350347433|27544473839|84949346128|0031164783|33645762226|84952504842|0001909961|0032343771|0036005160|0030353235|38249000331|0000028873|84974313169,Journal of Business and Economic Statistics|Econometrica|Macroeconomic Dynamics|Journal of Forecasting|Journal of Econometrics|Journal of Econometrics|Journal of Business and Economic Statistics|Handbook of Statistics|Journal of Business and Economic Statistics|Journal of Financial and Quantitative Analysis|International Journal of Forecasting|Biometrika|Journal of Business and Economic Statistics|Journal of Econometrics|Econometric Theory|Journal of Business and Economic Statistics|Econometrica|Journal of International Economics|Econometrica|Econometric Theory
2-s2.0-33750536230,2006,0036170108|0036167540|0000294313|0036167111|27744460948|0002977037|0001492602|0000696111|0036169628|2642524464|0036167003|84960610493|0000332090,Journal of Economic Theory|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Econometrica|International Journal of Game Theory|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Theory
2-s2.0-33750535185,2006,15044359118,Econometrica
2-s2.0-33748515422,2006,0346651130|49049140143|0010808065|0034980938|0009399301|18644365144|0036268277|0002358115|0036810672|0038829878|0005542095|84963060367|0001067324|0005644484|0002159270|0142013397|0031520158|20744457081,Journal of Econometrics|Journal of Econometrics|Economic Journal|Econometrica|Games and Economic Behavior|Econometrica|Journal of Economic Theory|Games and Economic Behavior|Games and Economic Behavior|American Economic Review|American Economic Review|Review of Economic Studies|Journal of Mathematical Psychology|Journal of Economic Behavior and Organization|Games and Economic Behavior|Econometrica|Econometric Theory|Journal of Applied Econometrics
2-s2.0-33748510758,2006,0000553727|0034721164|84906244198|4043130984|4544238467|66049142132|0039146068|0037049530|0002827622,Econometrica|Nature|Internet Mathematics|American Economic Review|International Economic Review|Handbook of Regional and Urban Economics|RAND Journal of Economics|Physical Review Letters|Psychometrika
2-s2.0-33748509493,2006,0038897361|14844319267|18744386393|52849122964|0030559752|0031526944|2142643639|0141489378|0001257650|15544377384|4344626957|0033913036,American Economic Review|Journal of Public Economics|Journal of Abnormal Child Psychology|Quarterly Journal of Economics|Educational Evaluation and Policy Analysis|Educational Evaluation and Policy Analysis|Journal of Public Economics|Review of Economics and Statistics|American Economic Review|Quarterly Journal of Economics|Journal of Urban Economics|Journal of Human Resources
2-s2.0-33748506480,2006,0034546907|0036435474|0036376537|0141957121|0000621414|0141973198|0142007871|0000016616,Review of Economic Studies|Econometrica|Econometrica|Econometrica|Econometrica|Econometrica|Econometrica|Econometrica
2-s2.0-33748506271,2006,0001724645|0020815880|33645038596|0000088496|84967728280|15044359118|84959850547|49049133343|0000369606|33748506271|0000284586|84925910020,Econometrica|Operations Research|Econometrica|Journal of Economic Theory|Bulletin of the American Mathematical Society|Econometrica|Review of Economic Studies|Journal of Economic Theory|Econometrica|Econometrica|Review of Economic Studies|Review of Economic Studies
2-s2.0-33748503898,2006,0001603538|84963036850|0025620817|58149326397|5644257150|3843133001|0036005247|0033012738|0011574501|0000058232|33644543506|84960569468|0032159427|0002195393|0000489361|41449091490|15544371446|33646381347|23244464040|0036792075|25844433130,Journal of Abnormal and Social Psychology|Quarterly Journal of Economics|Quarterly Journal of Economics|Games and Economic Behavior|Journal of Labor Economics|Experimental Economics|Scandinavian Journal of Economics|Journal of Political Economy|Journal of Economic Perspectives|Econometrica|Journal of the European Economic Association|Quarterly Journal of Economics|Journal of Personality and Social Psychology|Journal of Legal Studies|Journal of Economic Behavior and Organization|Journal of Economic Behavior and Organization|Journal of Economic Literature|Quarterly Journal of Economics|Health Psychology|Proceedings of the National Academy of Sciences of the United States of America|Journal of Economic Literature
2-s2.0-33748499999,2006,84960607911|0029687438|0001518815,Quarterly Journal of Economics|Journal of Economic Theory|Journal of Economic Theory
2-s2.0-33748495533,2006,33747632168|0002705665|0031161162|38249012192|0141740384|0347566058|0005600314|29544444806|0000673356|0034074313|84924460470|0033075213|0002295372|0003016784|0031206488,American Economic Review|Mathematical social sciences|Journal of Economic Theory|Advances in Mathematics|Mathematics of Operations Research|Journal of Economic Theory|Journal of Economic Theory|American Economic Review|Journal of Economic Theory|Journal of Political Economy|Putting Auction Theory to Work|Mathematics of Operations Research|International Journal of Game Theory|Journal of Mathematical Economics|Journal of Mathematical Economics
2-s2.0-33748487368,2006,84974151702|34250115483|0034336543|0000831753|0030306456|84973994613|0001871710|0142081383|0011835190|49549136227|0001887423|84974239162,American Political Science Review|Social Choice and Welfare|American Political Science Review|Social Choice and Welfare|American Political Science Review|American Political Science Review|Journal of Economic Theory|Public Choice|Public Choice|Journal of Economic Theory|Public Choice|The Journal of Politics
2-s2.0-33748478764,2006,84900593217|85005305538|38249022315|0040889565|84963040844|0000137227|0000518184|33846669324|38249022219,Review of Economic Studies|Quarterly Journal of Economics|Journal of Economic Theory|Economic Theory|Review of Economic Studies|Review of Economic Studies|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory
2-s2.0-33748477249,2006,0035164598|0347566058|0042329667|84890749086,Journal of Political Economy|Journal of Economic Theory|Discrete Applied Mathematics|Supermodularity and Complementarity
2-s2.0-33745322121,2006,0001530194|44049113572|0036865832|0025430804|38149145671|20944442188|0030353926|84960582891|0000994570|13844253451,Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|IEEE Transactions on Information Theory|Journal of Mathematical Economics|Journal of Economic Theory|Econometrica|Quarterly Journal of Economics|Econometrica|Journal of Mathematical Economics
2-s2.0-33745320152,2006,,
2-s2.0-33745319039,2006,0042261486|0029690268|0009886306|0036056577|0041193227|0030099472|0002444388|0041597008|1942477644|0038660471|0000016303|0000978865|28444461061|0000287595|0032375866|0000984144|0000010175|0040749115|38249011946,Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|RAND Journal of Economics|Games and Economic Behavior|Journal of Public Economics|Economics Letters|Games and Economic Behavior|Review of Economic Studies|Econometrica|Journal of Economic Theory|RAND Journal of Economics|Econometrica|RAND Journal of Economics|Econometrica|Games and Economic Behavior|RAND Journal of Economics|Journal of Economic Theory
2-s2.0-33745318657,2006,0010108855|33645023963|84981212439|0000741992|27744497673|0038909793|0001423927|0033444929|33749299563|84960552346|84977373819|21844490063|0000817409|0036435475|0000554575|0030530677|0345411972|0001050458,International Economic Review|Econometrica|Myth and Measurement: The New Economics of the Minimum Wage|Economica|Econometrica|Labour Economics|Review of Economic Studies|Review of Economics and Statistics|Journal of Econometrics|Review of Economic Studies|Economic Inquiry|Quarterly Journal of Economics|Journal of Economic Literature|Econometrica|Journal of Public Economics|Journal of Labor Economics|International Economic Review|Econometrica
2-s2.0-33745317978,2006,84963036466|27744490483|12144266299|33645096887|1542603533|85077390164|0029190847|3843073330|0037277112|0034981137|21844521507|1842569355|0036051366|0030537555|1842842955|0001841388|0042733448|0142072540|0000666880|0032748532|0000210845|38249003548|0001257650|5544310744|19044389993|84960575613|0001117033|0000306101,Review of Economic Studies|Econometrica|Journal of Public Economics|Journal of Political Economy|American Economic Review|RAND Journal of Economics|Econometrica|Review of Economic Studies|Econometrica|Review of Economic Studies|RAND Journal of Economics|International Economic Review|International Economic Review|RAND Journal of Economics|Journal of Political Economy|American Economic Review|American Economic Review|Journal of Applied Econometrics|Econometrica|Journal of Political Economy|American Economic Review|Journal of Econometrics|American Economic Review|Journal of Political Economy|Economics of Education Review|Review of Economic Studies|American Economic Review|Econometrica
2-s2.0-33745305704,2006,2942700268|0000296878|0344549753|0034488449|84963071606,American Economic Review|Journal of Economic Perspectives|International Economic Review|Behavioral and Brain Sciences|Review of Economic Studies
2-s2.0-33745304373,2006,0037277111|33644538319|0038182831|15544377383|0001912322|0040165091|23844558620|0036970448|0036005160,Econometrica|Journal of Econometrics|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Econometrics|Review of Economics and Statistics|Journal of Applied Econometrics|Journal of the American Statistical Association|Journal of Business and Economic Statistics
2-s2.0-33745297534,2006,33745297534|1842554304|0000016303|0001535474|0000978865|0000824393|0010968523|0242550383|38249028272|0036212678|0000462734|0010812548|3342963402|0033414601,Econometrica|Games and Economic Behavior|Econometrica|American Economic Review|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Journal of the ACM|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Journal of Mathematical Economics|Journal of Economic Theory|Economic Theory
2-s2.0-33745290412,2006,0001600765|0027488148|2142822769|58149365138|0036005160,Review of Economic Studies|Economic Journal|Journal of Business and Economic Statistics|Journal of Econometrics|Journal of Business and Economic Statistics
2-s2.0-33646384733,2006,0039591392|0040657463|0010195751|0000391943,International Economic Review|Quarterly Journal of Economics|Mathematical social sciences|Econometrica
2-s2.0-33646377943,2006,33646353265|0036093822|34250446073|0039842662|0002444388|1642437983|84967728280|0000016303|84927966651|3843080884|0036091177|49549141769|84980096808,"Econometrica|Econometrica|Public Choice|Quarterly Journal of Economics|Journal of Public Economics|Games and Economic Behavior|Bulletin of the American Mathematical Society|Econometrica|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|Review of Economic Studies|Econometrica|Journal of Economic Theory|The Journal of Finance"
2-s2.0-33646376963,2006,0035611803|64549130616|0040955185|84974098166|0030501202|0001420299|0018115641|0000084990|0039519993|84974336749|0030356207|33646377496|0013049292|0036971953|84974073344|0031531807|0036022598|7444239079|0031495021|0034357384|1642384325|0141606779|84963002108,Econometric Theory|Journal of the American Statistical Association|International Economic Review|Econometric Theory|Annals of Statistics|Econometrica|Biometrika|Econometrica|International Economic Review|Econometric Theory|Econometrica|Stochastic Processes and their Applications|Journal of Finance|Econometric Theory|Econometric Theory|Econometric Theory|Review of Economics and Statistics|Journal of Financial Economics|Annals of Statistics|Econometric Theory|Econometrica|Econometrica|Review of Economic Studies
2-s2.0-33646375486,2006,1642393955|0000736414|0347768346|27844478717|22944445463|0036377649|1842585973|0141718527|0000476011|0346307687|0036790491|84925623234|0001436154|0346939047,Econometrica|Econometrica|International Economic Review|Econometrica|Econometric Theory|Econometrica|Review of Economics and Statistics|Econometrica|Journal of the American Statistical Association|Econometrica|Journal of Business and Economic Statistics|Transactions of the American Mathematical Society|Econometrica|International Economic Review
2-s2.0-33646374709,2006,43949167764|0000828930|0033233728|0346856929|16344386078|0242566061|0001704005|77956888636|0033233743|0011090049|84974199018|0000016616|0031531299|34250369101|0036004262|84950953819,Journal of Econometrics|Econometric Theory|Annals of Statistics|Econometrica|Econometrica|Econometrica|Biometrika|Biometrika|Annals of Statistics|Journal of Economic Theory|Econometric Theory|Econometrica|Annals of Statistics|Handbook of Econometrics|Econometric Theory|Journal of the American Statistical Association
2-s2.0-33646366703,2006,26444444053|0002408064|0001562760|0002730209|0141517283|38249017023|0000212995,Theory and Decision|Journal of Mathematical Economics|Journal of Economic Theory|Journal of Economic Theory|Mathematics of Operations Research|Journal of Economic Theory|Journal of Mathematical Psychology
2-s2.0-33646365930,2006,33847355818|38249020231|2242489275|0003795033|0032217124|21744459055|0030337179|0030356747|0001569029|9644295704|0007984413|44949273088|0003187405|33847001017|0030524583|17944365703|0035602684|70350096085,Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association|Journal of Econometrics|Journal of Labor Economics|Journal of the American Statistical Association|Journal of the American Statistical Association|Econometrica|Biometrika|Journal of Econometrics|Journal of Econometrics|Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association|Review of Economics and Statistics|Econometric Theory|Review of Economics and Statistics|Handbook of Econometrics
