eid,year,references,journals
2-s2.0-33645109359,2005,3142683967|0344572879|0032868210|0027525319|0032401821|3142673854|0036704260|0025186178|0017036745|0023918868|84963017549|0036184348|0026277047|0028665961|0022631135|0020070219|0018123777|10744227866|0033382860|0031229045|0026286642|0034048304|0031868760|0016752139|0033017657|0025585691|0023628725|0023598155|0034875703|0028551242|0030455233|0036617407,Journal of Political Economy|Archives of Internal Medicine|Journal of Development Studies|Journal of Tropical Medicine and Hygiene|Human Biology|Revista do Instituto de Medicina Tropical de Sao Paulo|Quarterly Journal of Economics|Cancer Research|Revue Francaise de Transfusion et Immuno-hematologie|Journal of Biosocial Science|Social Forces|Journal of Political Economy|Population & Development Review|Demography|Human Biology|Human Biology|Science|Journal of Medical Virology|Journal of Political Economy|Journal of the American Board of Family Practice|American Economic Review|Journal of Infectious Diseases|Archives of Pediatrics and Adolescent Medicine|Human Biology|Journal of Infectious Diseases|Population & Development Review|Human Biology|Human Biology|Population and Development Review|World Development|Journal of Development Studies|Population and Development Review
2-s2.0-33645103431,2005,0000979996|0037530344|0000260450|3042617667|0023520403|0027084781|0033382860|0030449033|0036245713|0012328634|0001890195|26844461369|0008884804|0031852976,American Economic Review|Journal of Political Economy|International Family Planning Perspectives|American Economic Review|Population & Development Review|Population Studies|Journal of Political Economy|American Economic Review|Journal of Political Economy|American Economic Review|Quarterly Journal of Economics|Canadian Journal of Economics|American Economic Review|Journal of Political Economy
2-s2.0-33645100466,2005,0002893643|0036704138|84960612695|85047681068|0347883257|85052840941|0000090836|0003170910|0001607901|0033388205|0036266885|0346384291,Journal of Political Economy|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Personality and Social Psychology|Journal of Verbal Learning and Verbal Behavior|European Review of Social Psychology|Journal of Economic Theory|Journal of Abnormal and Social Psychology|Journal of Personality and Social Psychology|Journal of Political Economy|European Economic Review|Psychological Review
2-s2.0-33645096887,2005,33744779019|12344318129|12344288210|85077390164|0029190847|16344366279|0141957121|1842842955|0342620694|0012041244|84963033915|0037302711|0036215568|0141973198|0000306101|0036693747|0030299447,RAND Journal of Economics|Journal of Business and Economic Statistics|Journal of Business and Economic Statistics|RAND Journal of Economics|Econometrica|Econometrica|Econometrica|Journal of Political Economy|Mathematische Annalen|RAND Journal of Economics|Review of Economic Studies|Journal of Political Economy|Econometrica|Econometrica|Econometrica|Journal of Political Economy|Marketing Science
2-s2.0-33645096366,2005,0035180284|84977246650|0029849401|0033848757|0001236442|0002203872|0034867343|85012551693|0036067914|77957303642|84974449573|0000524901|0036867083|0030449033|0000443465|7444248599|0030424306|84980200209,Explorations in Economic History|The Economic History Review|Economic History Review|Economic History Review|Journal of Interdisciplinary History|Explorations in Economic History|Economic History Review|European Review of Economic History|Journal of Economic History|Journal of the European Economic Association|The Historical Journal|Journal of Economic History|Quarterly Journal of Economics|American Economic Review|American Economic Review|Economic History Review|Journal of Economic History|The Economic History Review
2-s2.0-27344456810,2005,84942834707|26844465763|0001311175|0031414212|84974183707|0002096962|0040390947|38249004931|0042780787|0007662785|0001369504|84984515706|0036006525|84974191786,Quarterly Journal of Economics|Public Choice|Mathematical Social Sciences|Quarterly Journal of Economics|American Political Science Review|Journal of Political Economy|American Political Science Review|Games and Economic Behavior|Mathematical social sciences|Quarterly Journal of Economics|Review of Economic Studies|Economics & Politics|American Journal of Political Science|American Political Science Review
2-s2.0-27344455702,2005,0000114625|21344498996|0030540499|84881844837|84959819007|0012232983|0034986106|67249139971|0031496532|0345566299|0033096302|0031490951|0032367366|1642309472|0040080308|0001441322|17844393803|0035620586,Econometrica|Quarterly Journal of Economics|Journal of Business and Economic Statistics|Review of Economic Studies|Review of Economic Studies|Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|RAND Journal of Economics|Economica|Labour Economics|Journal of Labor Economics|International Organization|Econometrica|American Economic Review|Journal of Econometrics|Review of Economic Studies|Review of Economics and Statistics
2-s2.0-27344455694,2005,0000114625|0037212651|0000476238|0035164598|84963057326|0003161771|0034288210|27344444363|0000516450|5544239166|84963088540|34250451672|0005615355|0036056727|0000391943|1942446725,Econometrica|Economics Letters|Economic Journal|Journal of Political Economy|Review of Economic Studies|International Journal of Game Theory|Review of Economic Dynamics|B.E. Journal of Macroeconomics|Games and Economic Behavior|Journal of Political Economy|Quarterly Journal of Economics|International Journal of Game Theory|Journal of Economic Theory|Review of Economic Studies|Econometrica|B.E. Journal of Macroeconomics
2-s2.0-27344455394,2005,0032326595|0012676289|0001175591|84959843820|0035607286|0025587232|22144489469|0000348264|0000377585|0025946813,Journal of Productivity Analysis|Quarterly Journal of Economics|Journal of Monetary Economics|Review of Economic Studies|Review of Economics and Statistics|Journal of Political Economy|Review of Economic Studies|Econometrica|Quarterly Journal of Economics|Journal of Political Economy
2-s2.0-27344450805,2005,0031518538|0001615536|84959843820|0038626227|19044392291|0142184337|0000387630,RAND Journal of Economics|Journal of Economic Dynamics and Control|Review of Economic Studies|Journal of Economic Theory|American Economic Review|Journal of Economic Theory|American Economic Review
2-s2.0-27344449181,2005,0001252323|0000810874|0038473842|0001621515|0001345904|5844363060|0037686836|0000306299|0034361280|0035579153|0040955220|0029907451,American Economic Review|American Economic Review|American Economic Review|Applied Economics|Journal of Economic Literature|Applied Economics|International Economic Review|Economic Theory|Journal of Monetary Economics|Review of Economics and Statistics|Journal of Labor Economics|Journal of Political Economy
2-s2.0-27344449180,2005,0347911960|0000979996|0036867885|0037273710|0142072768|84979188687|85040881293|0036487678|0037677811|0001654625|0036866103|0024823192|0022851958|84984517112|0001503097|0032416910|0033466690|0000329790|18044402220|0041031316,"Journal of Comparative Economics|American Economic Review|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Financial Economics|Economica|Death by migration: Europe's encounter with the tropical world in the nineteenth century|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|The Journal of Economic History|Annales de demographie historique|Economics & Politics|Journal of Finance|Journal of Political Economy|Journal of Law, Economics, and Organization|Journal of Economic Literature|Journal of Legal Studies|Quarterly Journal of Economics"
2-s2.0-27344440798,2005,0000239988|84968876038|0000667522|0005437340|46549094093|0003096112|15244363192|0036816312|0001876884|0029482252|85024626203,American Economic Review|Journal of Public Economics|National Tax Journal|Review of Economic Dynamics|Journal of Public Economics|Journal of Public Economics|Journal of Monetary Economics|Review of Economic Dynamics|Journal of Public Economics|Journal of Political Economy|Journal of Public Economics
2-s2.0-24944578405,2005,0041109884|0038969032|84963075943|0005830795|0001048997|84963107372|0002596450,Journal of Economic Literature|Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|Journal of Financial Economics|Review of Economic Studies|American Economic Review
2-s2.0-24944535188,2005,0043226791|84959805365|0000142298|0001290587|0034417259|84959845015|0030423785|45449124914|33845330771|84960552346|3242739592|0025621039|84963060954|77956789017|0000817409|85019497122|0842290936|84960572999,NBER Macroeconomics Annual|Review of Economic Studies|European Economic Review|American Economic Review|Journal of Labor Economics|Review of Economic Studies|Economic Policy|European Economic Review|Handbook of Labor Economics|Review of Economic Studies|Journal of Labor Economics|Quarterly Journal of Economics|Review of Economic Studies|Handbook of Labor Economics|Journal of Economic Literature|American Economic Review|Review of Economic Studies|Quarterly Journal of Economics
2-s2.0-24944523983,2005,18744376145|0032871305|84993907793|34547188092|0036991059|0001535474|0032804976|0031065895|0032327678,Journal of Public Economics|Journal of Political Economy|The Journal of Finance|Games and Economic Behavior|RAND Journal of Economics|American Economic Review|Journal of Economic Surveys|Journal of Economic Theory|Review of Financial Studies
2-s2.0-24944509474,2005,0002893643|0008911921|0033411079|84960612695|3943066496|0033661553|0036651140|0018543077|0040970609|0000100709,"Journal of Political Economy|Journal of Economic Behavior and Organization|Journal of Law, Economics, and Organization|Quarterly Journal of Economics|European Economic Review|Journal of Political Economy|Management Science|Management Science|Quarterly Journal of Economics|Review of Economic Studies"
2-s2.0-24944486229,2005,84920580593|84881844837|0021538094|0000712388|49349119482|49349126182|0031398286|84939629844|0019366617|1942443892|0031411128|0025624440|0032158641|0033970052|0023503712|85040802680|1542528871|0032159718|0033368747|0011548491|0027739462|0030390565,"Panel Data Econometrics|Review of Economic Studies|Population & Development Review|Journal of Econometrics|Journal of Development Economics|Journal of Development Economics|Economic Development and Cultural Change|Dynamic Economics: Optimization by the Lagrange Method|Population & Development Review|Economic Development and Cultural Change|Journal of Development Studies|Journal of Political Economy|China Economic Review|Economic Journal|Population & Development Review|Rural development in China.|Journal of Economic Literature|China Economic Review|Journal of Political Economy|Handbook of Development Economics|Economic Development & Cultural Change|Calamity and reform in China: state, rural society and institutional change since the Great Leap famine"
2-s2.0-24944484067,2005,0042745378|0242510038|0001530193|0001207514|0042184263|33845593363|0030501828|0000048533|0032363324|0032883116|0036275062|0000621414|0037237288|0141973196|0029180568|0000553475|38249025567|0348166371|33645930975|0000335511,RAND Journal of Economics|Review of Economics and Statistics|Journal of Economic Theory|Journal of Economic Behavior and Organization|Economics Letters|Journal of Risk and Uncertainty|Econometric Theory|Journal of Economic Behavior and Organization|RAND Journal of Economics|Proceedings of the National Academy of Sciences of the United States of America|Journal of Economic Theory|Econometrica|Review of Economic Studies|Econometrica|Econometrica|American Economic Review|Journal of Economic Theory|Games and Economic Behavior|Games and Economic Behavior|Journal of Econometrics
2-s2.0-24944473784,2005,3242704329|4544260608|0043226159|24944565744|77956725150|0036655918|0008878087|24944524691|0032870113|0040531552|84979181900|0042273578|0033953153|84979192595|0002828270,Review of Economic Dynamics|Journal of Political Economy|Journal of Monetary Economics|Journal of the European Economic Association|Handbook of Macroeconomics|Review of Economic Studies|Review of Economic Studies|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Economic Record|Carnegie-Rochester Confer. Series on Public Policy|Journal of International Economics|Economic Record|Economic Record
2-s2.0-24944464883,2005,0000627340|0032822669|0038135315|33748952243,Journal of Economic Theory|Journal of Political Economy|Review of Economic Studies|Quarterly Journal of Economics
2-s2.0-21044458131,2005,0034306507|0023519788|0042902399|0001890195|0031422563|0345791564|0028591061|0000227693|0008884804|0039758275|12144249419,Resource and Energy Economics|The Journal of Economic History|American Economic Review|Quarterly Journal of Economics|American Economic Review|NBER Macroeconomics Annual|Review of Economics and Statistics|Journal of Political Economy|American Economic Review|International Economic Review|Journal of Political Economy
2-s2.0-21044452889,2005,0036744557|0043127286,Japanese Economic Review|Journal of Political Economy
2-s2.0-21044446101,2005,84973994613|0030147084|0041193227|0000124252|0000409929|0001871710|0000248378|27844533526|0030364622|0011602778|0029207027|0001740609|0001535474|0038348016|0000287595|0002551967|0002351655|0002128740|0040003931|0032219882,American Political Science Review|Games and Economic Behavior|RAND Journal of Economics|Review of Economic Studies|Journal of Economic Theory|Journal of Economic Theory|American Economic Review|Econometrica|Econometrica|Review of Economic Studies|Econometrica|Review of Economic Studies|American Economic Review|Journal of Economic Theory|Econometrica|Games and Economic Behavior|Games and Economic Behavior|Journal of Economic Theory|Quarterly Journal of Economics|Economic Theory
2-s2.0-21044443306,2005,0032766686|0033393182|0000393036|0036376395|0031418604|0000941837|2442638896|66049136577|0005830776|0035180722,Journal of Political Economy|European Economic Review|Regional Science and Urban Economics|Econometrica|Journal of Political Economy|Journal of Urban Economics|American Economic Review|Handbook of Regional and Urban Economics|Review of Economic Dynamics|Journal of Urban Economics
2-s2.0-21044438765,2005,0032351203|0033735966|1242292255|0036295166|0027037992|0028793852|0036116335|0030070991|0034036977|0027932348|0037594897|33845685278|0036894352|0035967978|0034253656|0345059359|0036844156|1842374401|2342597151|0029135197,Journal of Labor Economics|Sexually Transmitted Diseases|Sexually Transmitted Infections|Labour Economics|Journal of Political Economy|American Journal of Public Health|AIDS Care - Psychological and Socio-Medical Aspects of AIDS/HIV|Science|Journal of Transport Economics and Policy|Bulletin of the World Health Organization|Journal of Development Economics|Handbook of Labor Economics|Sexually Transmitted Diseases|Science|Environmental and Resource Economics|Asian Economic Journal|Sexually Transmitted Diseases|American Journal of Public Health|International Journal of Epidemiology|New England Journal of Medicine
2-s2.0-21044437667,2005,0242345456|84977717068|0001126361|0031670190|0030163502|4043169149|84995733144|0003336265|0033710835|0039813162|0037403617|38149146963|0035154184|33846907054|84927971077|0000786475|0000190895|2442579426|0003045718,American Economic Review|The Journal of Finance|Journal of International Economics|European Economic Review|Journal of Empirical Finance|American Economic Review|American Economic Review|Handbook of International Economics|Journal of International Economics|Economics Letters|Journal of International Economics|Journal of International Money and Finance|Journal of International Economics|Journal of International Economics|Economic Policy in the International Economy: Essays in Honor of Assaf Razin|Journal of Economic Literature|IMF Staff Papers|Journal of Economic Literature|International Economic Review
2-s2.0-21044433895,2005,3142725770|0030659729|21044458472|14944341465|21044451327|0039844369|0003175062|21044441270|84960552346|0002187212|21044460182|0038323842|0000998118|0001392156|21044454466|10644258277|0002875521|0347120625|3142706748|0042415699|0041154121|0142215478,"Journal of Money, Credit and Banking|Journal of Political Economy|International Economic Review|Contributions to Macroeconomics|International Economic Review|International Economic Review|Journal of Economic Theory|International Economic Review|Review of Economic Studies|Journal of Economic Theory|International Economic Review|Journal of Economic Theory|Econometrica|Econometrica|Econometrica|Journal of Economic Theory|Econometrica|International Economic Review|Journal of Money, Credit and Banking|Journal of Monetary Economics|International Economic Review|Journal of Economic Theory"
2-s2.0-23044512173,2005,0031139083|40749147831|0031490950,Journal of Economic Theory|Review of Economic Studies|Journal of Labor Economics
2-s2.0-23044505297,2005,0003109811|0027770211|0027040457|0029483917|0039001815|0242306845|1942437393,Review of Economic Dynamics|Journal of Political Economy|Quarterly Journal of Economics|Journal of Political Economy|International Economic Review|Economic Journal|Review of Economic Studies
2-s2.0-23044473351,2005,0000084505|0035430991|0035125095|0029280074|0030405747|0345016470|0030434617|0026921642|0031291919|0034560822|0036184218|21144460830|0030429866|0030364687|0030135296|0001166242|0041738980|0000957296|77956741665|0004589201|0028588194,American Economic Review|Demography|Journal of Development Economics|Journal of labor economics|Journal of Development Economics|Quarterly Journal of Economics|Review of Economics and Statistics|Journal of Urban Economics|Brookings Papers on Economic Activity|Journal of Labor Economics|Journal of Human Resources|Journal of Labor Economics|Journal of Development Economics|Econometrica|Demography|Latin American Research Review|Explorations in Economic History|American Economic Review|Handbook of Population and Family Economics|Latin American Research Review|American Journal of Sociology
2-s2.0-23044469932,2005,0024161410|0346041562|0005645043|85018262985|0347123633|0042863195|0018656355|0017258871|0032053088|0027362097|1842842955|0032748532|0016234808|0024158382|0037002663|2342580224|34248474944|0017947982|0032420042|0033551217|0030318564,Land Economics|Journal of Risk and Uncertainty|Quarterly Journal of Economics|Brookings Papers on Economic Activity|Journal of Risk and Uncertainty|Quarterly Journal of Economics|Science|Science|Environmental and Resource Economics|New England Journal of Medicine|Journal of Political Economy|Journal of Political Economy|J.ENVIRONM.ECON.MGMT|Land Economics|Journal of Political Economy|Journal of Environmental Economics and Management|Journal of Urban Economics|Journal of Environmental Economics and Management|Journal of Human Resources|Proceedings of the National Academy of Sciences of the United States of America|American Economic Review
2-s2.0-23044445249,2005,0018921828|0032766686|0024158228|38249030421|84925922253|0019663112|0033465305|84891010016|0000393036|23044444658|0001317999|0037303317|0037332214|0000599415|0026350469|0026340197|0036076740|0042901701|0002469680,Regional Science and Urban Economics|Journal of Political Economy|American Economic Review|Journal of Urban Economics|Journal of Urban Economics|Journal of Regional Science|Review of Economics and Statistics|Investment under Uncertainty|Regional Science and Urban Economics|Journal of Law and Economics|Journal of Monetary Economics|Journal of Regional Science|Quarterly Journal of Economics|Journal of Housing Economics|American Economic Review|Journal of Political Economy|Econometrica|Papers of the Regional Science Association|Journal of Urban Economics
2-s2.0-17944380399,2005,4043116558|0000428367|0031184831|84959821636|70449089152|0006260747|0346443508|0008766361|0041804599|0030305091|0006069985|84959805338|0142250301|0001955215|0036803414|1642393705|0001011206|84977723797|0002925890|58149362804|43949165060,Journal of Financial Economics|European Economic Review|Journal of Monetary Economics|Review of Economic Studies|Handbook of Macroeconomics|Quarterly Journal of Economics|Journal of Business and Economic Statistics|Journal of Finance|Journal of Econometrics|Mathematical Finance|Journal of Finance|Quarterly Journal of Economics|Journal of Finance|Journal of Political Economy|Journal of Political Economy|Journal of Finance|Journal of Monetary Economics|The Journal of Finance|American Economic Review|Journal of Monetary Economics|Carnegie-Rochester Confer. Series on Public Policy
2-s2.0-15844426510,2005,0001360838|77956790242|1842842958|0000635706|52849122964|35448994504|0032716202|0344121726|0041048934|0030435740|44049112644,American Economic Review|Handbook of Labor Economics|Journal of Political Economy|Journal of Economic Perspectives|Quarterly Journal of Economics|Research in Labor Economics|Journal of Human Resources|Journal of Human Resources|Journal of Labor Economics|Journal of Political Economy|Economics of Education Review
2-s2.0-15844392342,2005,84959748430|0036184128|84888748767|4544260608|0001097029|48749143178|0001682128|48549107996|0036809885|70449089152|0040364531|0001532134|0001332822|84885569259|0033211941|0036208052|0030527910|45549117529|84959778075|20644443898|0033148746,Quarterly Journal of Economics|Journal of Political Economy|Review of Economic Studies|Journal of Political Economy|American Economic Review|Journal of Monetary Economics|Econometrica|Carnegie-Rochester Confer. Series on Public Policy|Computational Economics|Handbook of Macroeconomics|Journal of Economic Literature|Journal of Monetary Economics|American Economic Review|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Monetary Economics|Review of Economics and Statistics|Carnegie-Rochester Confer. Series on Public Policy|Quarterly Journal of Economics|Economic Journal|Journal of Monetary Economics
2-s2.0-15844383440,2005,0030456301|0000183302|0141650340|0032693194|0026046199|0034946341|0006070524|0001622038|0000423207|0041573550|0008671011|0030153573|0001736226|84993888589|0022016746|0017873866|77951622706|0000926338|84960604076,Journal of Political Economy|Journal of Econometrics|World Development|World Bank Economic Review|Bulletin of the World Health Organization|World Development|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies|Journal of Econometrics|Quarterly Journal of Economics|Journal of Health Economics|Journal of Econometrics|The Journal of Finance|Demography|Biometrics|Biometrika|Journal of Economic Perspectives|Quarterly Journal of Economics
2-s2.0-15844383439,2005,0009731066|84948892850|38249036540|38249029571|85047278008|84960565386|84977733424|0000096666,European Economic Review|Review of Economic Studies|European Economic Review|Journal of Economic Theory|Review of Economic Studies|Quarterly Journal of Economics|The Journal of Finance|Journal of Economic Theory
2-s2.0-15844382740,2005,77956790241|0031451140|0027750032|84959820366|77956823510|0032796217|77956848183,Handbook of Labor Economics|Quarterly Journal of Economics|International Economic Review|Review of Economic Studies|Handbook of Labor Economics|Journal of Political Economy|Handbook of Labor Economics
2-s2.0-15844380214,2005,4344570778|0036184128|23944484942|4344674622|0009713512|84977729854|0000735805|77956771554|0030452013|0031372198|0002078678|84959823198|84977737676|38549147867|43949159894|0346279155|0030545862|0010274340|85017108575|84890663370|0010962742|0041181133|0040633111|0013020712|0012462939|0035681734,Journal of Finance|Journal of Political Economy|Journal of Finance|Journal of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Political Economy|Handbook of Macroeconomics|Journal of Political Economy|Macroeconomic Dynamics|Journal of Financial Economics|Quarterly Journal of Economics|The Journal of Finance|Journal of Financial Economics|Journal of Financial Economics|NBER Macroeconomics Annual|Journal of Business and Economic Statistics|Journal of Finance|Econometrica|Econometrics|Journal of Finance|Journal of Finance|Journal of Finance|Journal of Political Economy|Journal of Finance|Journal of Political Economy
2-s2.0-15844376656,2005,15844401006|0039396602|84963089100|0039748054|0000483605|0040333587|0040030279|15844372741,Hume Studies|Journal of International Economics|Quarterly Journal of Economics|Hume Studies|Journal of Political Economy|History of Political Economy|History of Political Economy|Hume Studies
2-s2.0-33846543293,2006,0000285462|38249016895|33645898991|33846554222|0036081069|0001586150|22144489469,Journal of Monetary Economics|Journal of International Economics|Journal of Monetary Economics|Journal of the European Economic Association|Journal of Monetary Economics|American Economic Review|Review of Economic Studies
2-s2.0-33846504957,2006,0042025016|0041743094|0031780363|24344485892|84950442333|0030305348|0000741850|70350225597|10144244674|0012153333|0032373979|5544310744|33646457674|5644298650|0000184548|0024963284|0038389815|0004322290|58149417330|0442278084,International Economic Review|Journal of the American Statistical Association|Statistical Methods in Medical Research|Econometrica|Journal of the American Statistical Association|Marketing Science|Biometrika|Handbook of Econometrics|New England Journal of Medicine|Quarterly Journal of Economics|Review of Economics and Statistics|Journal of Political Economy|Journal of Political Economy|Journal of Human Resources|American Economic Review|Science|Biometrika|Econometrica|Journal of Educational Psychology|Journal of the American Statistical Association
2-s2.0-33846483228,2006,33646384733|0040657463|0010195751|0000391943|84884079276,Econometrica|Quarterly Journal of Economics|Mathematical social sciences|Econometrica|Theory of Games and Economic Behavior
2-s2.0-33846471204,2006,0035586262|0033401906|0039131029|85025261260|21844512599|0010108855|4544329305|0038667866|0033147922|84960552346|0027770211|29544440895|0001093750|35448998581|0036266797|5544239166|0036053014|0001908727|0005615355|0036056727|27344455694|1942446725|0001752681,Journal of Labor Economics|Journal of Political Economy|International Economic Review|Personnel Psychology|Quarterly Journal of Economics|International Economic Review|Review of Economic Dynamics|Economica|Personnel Psychology|Review of Economic Studies|Journal of Political Economy|American Economic Review|American Economic Review|Research in Labor Economics|European Economic Review|Journal of Political Economy|International Economic Review|Review of Economic Studies|Journal of Economic Theory|Review of Economic Studies|Journal of Political Economy|B.E. Journal of Macroeconomics|Econometrica
2-s2.0-33846466073,2006,0009844638|85077621983|0035589293|0009009362|0042920957|0042977270|67649895412|0032388215|0033456332|0035649475,RAND Journal of Economics|RAND Journal of Economics|RAND Journal of Economics|Quarterly Journal of Economics|American Economic Review|International Journal of Industrial Organization|The Journal of Economic History|Journal of Economics and Management Strategy|RAND Journal of Economics|Journal of Law and Economics
2-s2.0-33750965437,2006,0019546574|0001252323|0001099198|77956782282|85014415822|0025585604|0015317325|0035403793|0442277183|84977373371|12744261569|0001673935,American Economic Review|American Economic Review|Quarterly Journal of Economics|Handbook of Macroeconomics|Brookings Papers on Economic Activity|Journal of Political Economy|The Milbank Memorial Fund quarterly|Health Affairs|Health Affairs|Economic Inquiry|Perspectives in Biology and Medicine|Journal of Risk and Uncertainty
2-s2.0-33750947303,2006,1942533418|0033484469|0030659729|2442669045|0000779103|0038969196|0141925323|4544362915|3843141811|14844366377|0036245713|2542442925|0000737515|0000667575|0001081112|0040080308|0001885879|0242396663|0029482252|1642600836,Review of Economic Studies|Journal of Business and Economic Statistics|Journal of Political Economy|RAND Journal of Economics|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Political Economy|Journal of Political Economy|Review of Economic Studies|Advances in Economic Analysis and Policy|Journal of Political Economy|Journal of Political Economy|Review of Economic Studies|Review of Economic Dynamics|Journal of Economic Theory|American Economic Review|Review of Income and Wealth|Review of Economic Dynamics|Journal of Political Economy|Journal of Political Economy
2-s2.0-33750947130,2006,0001860441|0000660803|0033423421|0036714433|0030306457|0032361475|33750937843|0026330592|0002499269|0034344453|0031993527|0030163267|84965572024|0041622404|0007470667|0042122208|84976115199|0033433570|0032997621|84970303486,Journal of Economic Growth|American Economic Review|Public Choice|Journal of Peace Research|American Political Science Review|American Journal of Political Science|Quarterly Journal of Economics|International Studies Quarterly|Journal of Political Economy|Global Governance|Journal of Politics|Journal of Conflict Resolution|Journal of Peace Research|Political Research Quarterly|Legislative Studies Quarterly|American Politics Research|American Political Science Review|American Journal of Political Science|International Studies Quarterly|American Political Science Review
2-s2.0-33750942681,2006,0020183802|84960592384|84960612695|0036487688|0012644405|0031513446|0024105910|0034478781|0033661553|0001341238|5544299990|0031422563|0029276106|0034407903|58149211224|0038209523|0000100709|0038789830|0003167359,Administrative science quarterly|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Organization Science|Communications of the ACM|Management Science|Journal of Political Economy|Journal of The Japanese and International Economies|Industrial Relations|American Economic Review|Communications of the ACM|Journal of Labor Economics|Journal of Accounting and Economics|Management Science|Review of Economic Studies|Review of Economic Studies|MIS Quarterly: Management Information Systems
2-s2.0-33750939211,2006,0016997123|0035687507|0031152719|0022754181,Bell J Econ|Journal of Political Economy|Transportation Quarterly|Traffic Engineering and Control
2-s2.0-33748801960,2006,33747439055|1642272315|0023228394|33646679842|3543093977|13844275495|0038897367|23044493965|77957296575|0037150702|0035957020|0003039571|33748351169|84944285801|33747387702|0030613568|0036297593|0027181816|0035663647|0042670075|13244274991|30644472996,American Economic Review|Texas Heart Institute Journal|British Medical Journal (Clinical research ed.)|Nestlé Nutrition workshop series. Paediatric programme|Archives of General Psychiatry|Journal of Health Economics|American Economic Review|Journal of the American Medical Association|Journal of the European Economic Association|Science|Proceedings of the National Academy of Sciences of the United States of America|Quarterly Journal of Economics|Journal of Interdisciplinary History|Journal of the American Medical Association|American Journal of Epidemiology|American Journal of Epidemiology|Neuropsychopharmacology|Social Science and Medicine|Proceedings of the Nutrition Society|Journal of Law and Economics|Review of Economic Studies|Social Science and Medicine
2-s2.0-33748792784,2006,27344449181|21844504524|0001252323|0038473842|0038969196|2542447618|0013327034|0348177721|0036219398|0025507744|0033390045|26444537888|2942750298|0001617923|0031786891|38249044049,Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Brookings Papers on Economic Activity|Review of Economics and Statistics|Econometrica|Social security bulletin|Journal of Political Economy|Journal of Human Resources|American Economic Review|Review of Economic Studies|Journal of Development Economics|Economics Letters
2-s2.0-33748776256,2006,0042025016|85077390164|3342934988|24344485892|0030305348|33645736611|33747636012|0032395322|2142721036,International Economic Review|RAND Journal of Economics|Journal of Econometrics|Econometrica|Marketing Science|American Economic Review|American Economic Review|Review of Economics and Statistics|Marketing Science
2-s2.0-33748768462,2006,34547200422|18744376145|34247190664|1942447030|0001242964|84963033915|13844296747|0001961162|0031067468|0034125480,Journal of Public Economics|Journal of Public Economics|Journal of Public Economic Theory|Social Choice and Welfare|Journal of Public Economics|Review of Economic Studies|Journal of Environmental Economics and Management|Journal of Public Economics|Journal of Public Economics|European Economic Review
2-s2.0-33748767093,2006,0031428722|0027756557|0031139083|45149087875|0000178140|84925978633|33751189676|0000018327|38248999816|0030209578|84959809210|0141576804|0036240349|77958410814|34147175261,"Review of Economic Studies|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Theory|Econometrica|Review of Economic Studies|Journal of Monetary Economics|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Dynamics and Control|Journal of Economic Theory|Journal of Law, Economics, and Organization|Journal of Monetary Economics"
2-s2.0-33748760920,2006,0012370208|0018330839|0019166350|33748781034|0022721779|0019446522|0003039571|0016524533|0036693738|0019640404|0025660350|0005458442|85040897127,Research in Labor Economics|Population Studies|Acta Psychiatrica Scandinavica|Journal of Law and Economics|Family planning perspectives|Family planning perspectives|Quarterly Journal of Economics|Family Planning Perspectives|Journal of Political Economy|Demography|Journal of Political Economy|Quarterly Journal of Economics|Romania: human resources and the transition to a market economy
2-s2.0-33746253652,2006,0000188494|84906006114|0029207215|0033003548|0141605016|3042674849|0040481570|0008774170|0035578738|0040516017|84985756213|84959778997|85047671223|5144224271|0010104544|0034473673|1542426089,American Economic Review|Quarterly Journal of Economics|Journal of Experimental Psychology: Animal Behavior Processes|Animal Learning and Behavior|Nature|Journal of Comparative Psychology|Quarterly Journal of Economics|American Economic Review|Economics Letters|American Economic Review|Economic Inquiry|Quarterly Journal of Economics|Journal of Comparative Psychology|Science|Journal of Finance|Chromosoma|Animal Cognition
