journal,year,name,scopus_id,managing_editor,editor,associate_editor
JFE,2000,"DeAngelo, Harry",6602483422,0,0,1
JFE,2000,"Ritter, Jay R.",7402315055,0,0,1
JFE,2000,"Stein, Jeremy C.",7402750873,0,0,1
JFE,2000,"Warner, Jerold B.",7401654486,0,0,1
JFE,2000,"Campbell, John Y.",16446204900,0,0,1
JFE,2000,"Wruck, Karen Hopper",6602334490,0,0,1
JFE,2000,"Murphy, Kevin Joseph",7402864036,0,0,1
JFE,2000,"Hentschel, Ludger",6602773036,0,0,1
JFE,2000,"Pearson, Neil D.",7004954536,0,0,1
JFE,2000,"Ruback, Richard S.",24326824500,0,0,1
JFE,2000,"Kaplan, Steven N.",7403238239,0,0,1
JFI,2000,"Kashyap, Anil K.",7101878064,0,0,1
JFI,2000,"Thakor, Anjan V.",6701596295,1,0,0
JFI,2000,"Boot, Arnoud W. A.",56218676800,0,1,0
JFI,2000,"Bernanke, Ben S.",6603742639,0,0,1
JFI,2000,"Smith, Bruce D.",35494272100,0,0,1
JFI,2000,"Calomiris, Charles W.",6603792210,0,0,1
JFI,2000,"Hirshleifer, David",6602877412,0,0,1
JFI,2000,"Von Thadden, Ernst Ludwig",6603621268,0,0,1
JFI,2000,"Allen, Franklin",7102515412,0,0,1
JFI,2000,"Pennacchi, George G.",6602240480,0,0,1
JFI,2000,"Kanatas, George",6602893882,0,0,1
JFI,2000,"Stoll, Hans R.",7102728612,0,0,1
JFI,2000,"Hasbrouck, Joel",7003316791,0,0,1
JFI,2000,"Mester, Loretta J.",7007037635,0,0,1
JFI,2000,"Flannery, Mark J.",7103128548,0,0,1
JFI,2000,"Fishman, Michael J.",7201595724,0,0,1
JFI,2000,"Petersen, Mitchell A.",7202846223,0,1,0
JFI,2000,"Dybvig, Philip H.",6602981134,0,0,1
JFI,2000,"Rajan, Raghuram G.",7101892426,0,0,1
JFI,2000,"Viswanathan, Sridhar",54885038500,0,0,1
JFI,2000,"Christie, William Gary",7102380230,0,1,0
JFI,2000,"Freixas, Xavier",6602361765,0,0,1
JMCB,2000,"Berger, Allen N.",7402970440,1,0,0
JMCB,2000,"Abel, Andrew B.",7004484373,0,0,1
JMCB,2000,"Schwartz, Anna Jacobson",35557609500,0,0,1
JMCB,2000,"Santomero, Anthony M.",6603001577,0,0,1
JMCB,2000,"Saunders, Anthony",7201876725,0,0,1
JMCB,2000,"Eichengreen, Barry J.",7005233386,0,0,1
JMCB,2000,"Bernanke, Ben S.",6603742639,0,0,1
JMCB,2000,"McCallum, Bennett T.",7004507510,0,0,1
JMCB,2000,"Nelson, Charles R.",7403703776,0,0,1
JMCB,2000,"Laidler., David E.W.",36795932400,0,0,1
JMCB,2000,"Romer, David H.",7004409567,0,0,1
JMCB,2000,"Lucas, Deborah J.",7202026123,0,0,1
JMCB,2000,"Hester, Donald D.",7004921175,0,0,1
JMCB,2000,"Mishkin, Frederic S.",35293058900,0,0,1
JMCB,2000,"Gorton, Gary B.",7003433892,0,0,1
JMCB,2000,"Kaufman, George G.",7005167371,0,0,1
JMCB,2000,"Pennacchi, George G.",6602240480,0,0,1
JMCB,2000,"Benston, George J.",6602326134,0,0,1
JMCB,2000,"Udell, Gregory F.",6602780882,0,0,1
JMCB,2000,"Hamilton, James D.",7403704966,0,0,1
JMCB,2000,"Heaton, John C.",7102998555,0,0,1
JMCB,2000,"Lewis, Karen K.",7201596918,0,0,1
JMCB,2000,"West, Kenneth D.",7401596903,0,0,1
JMCB,2000,"Mester, Loretta J.",7007037635,0,0,1
JMCB,2000,"Gertler, Mark L.",7005881414,0,0,1
JMCB,2000,"Flannery, Mark J.",7103128548,0,0,1
JMCB,2000,"Eichenbaum, Martin S.",6603951476,0,0,1
JMCB,2000,"Goodfriend, Marvin S.",6603978018,0,0,1
JMCB,2000,"Shapiro, Matthew D.",7402159091,0,0,1
JMCB,2000,"Wallace, Neil",7006429088,0,0,1
JMCB,2000,"Hendershott, Patric H.",6603812966,0,0,1
JMCB,2000,"Evans, Paul",56049176000,1,0,0
JMCB,2000,"Rajan, Raghuram G.",7101892426,0,0,1
JMCB,2000,"FLOOD, ROBERT P.",7006012090,0,0,1
JMCB,2000,"Cecchetti, Stephen G.",6701488497,1,0,0
JMCB,2000,"Turnovsky, Stephen J.",7004308668,0,0,1
JMCB,2000,"Saving, Thomas R.",6603100828,0,0,1
JMCB,2000,"Poole, William",7005226385,0,0,1
RFS,2000,"Winton, Andrew",6603920320,0,0,1
RFS,2000,"Subrahmanyam, Avanidhar",7007008639,0,0,1
RFS,2000,"Eckbo, B. Espen",6603109901,0,0,1
RFS,2000,"Dumas, Bernard",35808576700,0,1,0
RFS,2000,"Harvey, Campbell R.",35608333700,0,1,0
RFS,2000,"Cuoco, Domenico",6701611914,0,0,1
RFS,2000,"Berkovitch, Elazar",6603147907,0,0,1
RFS,2000,"Gorton, Gary B.",7003433892,0,1,0
RFS,2000,"Pennacchi, George G.",6602240480,0,0,1
RFS,2000,"Werner, Ingrid M.",7005478886,0,0,1
RFS,2000,"Detemple, Jérôme B.",6701743138,0,0,1
RFS,2000,"Heaton, John C.",7102998555,0,1,0
RFS,2000,"Boyd, John H.",13310394600,0,0,1
RFS,2000,"Lakonishok, Josef",6602136903,0,0,1
RFS,2000,"Chevalier, Judith A.",7201994725,0,0,1
RFS,2000,"French, Kenneth R.",7006094907,0,0,1
RFS,2000,"Grinblatt, Mark S.",6602108872,0,0,1
RFS,2000,"Richardson, Matthew P.",7401976575,0,0,1
RFS,2000,"Spiegel, Matthew",55144580700,0,0,1
RFS,2000,"O'Hara, Maureen",7102817623,1,0,0
RFS,2000,"Fishman, Michael J.",7201595724,0,1,0
RFS,2000,"Demarzo, Peter M.",6603640103,0,0,1
RFS,2000,"Naik, Vasant",7006064877,0,0,1
RFS,2000,"Christie, William Gary",7102380230,0,0,1
JBF,2001,"Tschoegl, Adrian E.",6603694540,0,0,1
JBF,2001,"Eberhart, Allan C.",7003364686,0,0,1
JBF,2001,"Berger, Allen N.",7402970440,0,0,1
JBF,2001,"Madhavan, Ananth N.",6701703176,0,0,1
JBF,2001,"Thakor, Anjan V.",6701596295,0,0,1
JBF,2001,"Santomero, Anthony M.",6603001577,0,0,1
JBF,2001,"Saunders, Anthony",7201876725,1,0,0
JBF,2001,"Sametz, Arnold W.",56914948700,0,0,1
JBF,2001,"Schachter, Barry",7003932889,0,0,1
JBF,2001,"Jacquillat, Bertrand C.",24369189400,0,0,1
JBF,2001,"Harvey, Campbell R.",35608333700,0,0,1
JBF,2001,"Calomiris, Charles W.",6603792210,0,0,1
JBF,2001,"Eun, Cheol S.",7004074630,0,0,1
JBF,2001,"James, Christopher M.",7203017650,0,0,1
JBF,2001,"Thornton, Daniel L.",7102567758,0,0,1
JBF,2001,"Humphrey, David Burras",7101763568,0,0,1
JBF,2001,"Logue, Dennis E.",7005569381,0,0,1
JBF,2001,"Fraser, Donald R.",7402646252,0,0,1
JBF,2001,"Altman, Edward I.",35883941800,1,0,0
JBF,2001,"Kane, Edward J.",7005686587,0,0,1
JBF,2001,"Elton, Edwin J.",7004733547,0,0,1
JBF,2001,"Dimson, Elroy",6602227002,0,0,1
JBF,2001,ENRICO BARONE,,0,0,1
JBF,2001,"Moshirian, Fariborz",6701657489,0,0,1
JBF,2001,"Modigliani, Franco",6603272526,0,0,1
JBF,2001,"Karolyi, G. Andrew",22985107800,0,0,1
JBF,2001,"Pennacchi, George G.",6602240480,0,0,1
JBF,2001,"Bierwag, Gerald O.",6508310051,0,0,1
JBF,2001,"Gandolfo, Giancarlo",24362870000,0,0,1
JBF,2001,"Szegö, Giorgio P.",6603344362,1,0,0
JBF,2001,"Gemmill, Gordon",6602942250,0,0,1
JBF,2001,"Roberts, Gordon S.",22938784300,0,0,1
JBF,2001,"Udell, Gregory F.",6602780882,0,0,1
JBF,2001,"Zimmermann, Heinz D.",55920445200,0,0,1
JBF,2001,"Venezia, Itzhak",6602619210,0,0,1
JBF,2001,"Krahnen, Jan Pieter",6603130563,0,0,1
JBF,2001,"Stein, Jerome L.",7402750519,0,0,1
JBF,2001,"Houston, Joel F.",7202092449,0,0,1
JBF,2001,"Macey, Jonathan R.",7006581885,0,0,1
JBF,2001,"Sinkey, Joseph F.",6701428165,0,0,1
JBF,2001,"Rydqvist, Kristian",6508372080,0,0,1
JBF,2001,L W SENBERT,,0,0,1
JBF,2001,"Wall, Larry D.",7101839613,0,0,1
JBF,2001,"Goldberg, Lawrence G.",7402444873,0,0,1
JBF,2001,"Allen, Linda",7401630953,0,0,1
JBF,2001,"Mester, Loretta J.",7007037635,0,0,1
JBF,2001,"Puri, Manju",7005722584,0,0,1
JBF,2001,"Cornett, Marcia Millon",7003716826,0,0,1
JBF,2001,"Levis, Mario",7004067568,0,0,1
JBF,2001,"Flannery, Mark J.",7103128548,0,0,1
JBF,2001,"Sarnat, Marshall",6506963904,1,0,0
JBF,2001,"Gruber, Martin J.",7102781899,0,0,1
JBF,2001,"Theobald, Michael F.",7007083669,0,0,1
JBF,2001,"Crouhy, Michel G.",6508077329,0,0,1
JBF,2001,"Sarig, Oded H.",6701646801,0,0,1
JBF,2001,"Wood, Robert A.",7404052970,0,0,1
JBF,2001,"Sweeney, Richard James",7101611024,0,0,1
JBF,2001,"Roll, Richard",7006002256,0,0,1
JBF,2001,"Eisenbeis, Robert A.",6602374002,0,0,1
JBF,2001,"Merton, Robert C.",7003952399,0,0,1
JBF,2001,"Beckers, Stan",6603637871,0,0,1
JBF,2001,"Takagi, Shinji",8574043900,0,0,1
JBF,2001,"Johnson, Shane A.",7406328404,0,0,1
JBF,2001,"Smith, Stanley D.",55702268100,0,0,1
JBF,2001,"H. McInish, Thomas",6602599457,0,0,1
JBF,2001,"Chan, Yukshee",55464597600,0,0,1
JF,2001,"Madhavan, Ananth N.",6701703176,0,0,1
JF,2001,"Winton, Andrew",6603920320,0,0,1
JF,2001,"Chowdhry, Bhagwan",7006967882,0,0,1
JF,2001,"Grundy, Bruce D.",7003381882,0,0,1
JF,2001,"Biais, Bruno",6701783250,0,0,1
JF,2001,"Hollifield, Burton",56154737700,0,0,1
JF,2001,"Lee, Charles",55682270800,0,0,1
JF,2001,"Chapman, David A.",7402278594,0,0,1
JF,2001,"Denis, David J.",7005795345,0,0,1
JF,2001,"Diamond, Douglas W.",7102619783,0,0,1
JF,2001,"Pennacchi, George G.",6602240480,0,0,1
JF,2001,"Bessembinder, Hendrik",6701402142,0,0,1
JF,2001,"Servaes, Henri",6603501917,0,0,1
JF,2001,"Werner, Ingrid M.",7005478886,0,0,1
JF,2001,"Conrad, Jennifer S.",7103010998,0,0,1
JF,2001,"Graham, John R.",35434812100,0,0,1
JF,2001,"Berk, Jonathan B.",7102570655,0,0,1
JF,2001,"Chevalier, Judith A.",7201994725,0,0,1
JF,2001,"Singleton, Kenneth J.",7004241060,0,0,1
JF,2001,"Daniel, Kent D.",7006792655,0,0,1
JF,2001,"Starks, Laura T.",6603022208,0,0,1
JF,2001,"Hodrick, Laurie Simon",6506296202,0,0,1
JF,2001,"Jegadeesh, Narasimhan",6701657094,0,0,1
JF,2001,"Schultz, Paul Harvey",7202484866,0,0,1
JF,2001,"Tufano, Peter",6602088559,0,0,1
JF,2001,"Green, Richard C.",7403917219,1,0,0
JF,2001,"Stanton, Richard Henry",7101932744,0,0,1
JF,2001,"Whitelaw, Robert F.",7003966621,0,0,1
JF,2001,"McDonald, Robert L.",7401840910,0,0,1
JF,2001,"Sundaresan, Suresh M.",7102152358,0,0,1
JF,2001,"Andersen, Torben G.",7201524371,0,0,1
JFE,2001,"Esty, Benjamin C.",56636176700,0,0,1
JFE,2001,"Harvey, Campbell R.",35608333700,0,0,1
JFE,2001,"James, Christopher M.",7203017650,0,0,1
JFE,2001,"Schwert, G. William",24313667500,1,0,0
JFE,2001,"Stoll, Hans R.",7102728612,0,0,1
JFE,2001,"DeAngelo, Harry",6602483422,0,0,1
JFE,2001,"Ritter, Jay R.",7402315055,0,0,1
JFE,2001,"Stein, Jeremy C.",7402750873,0,0,1
JFE,2001,"Warner, Jerold B.",7401654486,0,0,1
JFE,2001,"Campbell, John Y.",16446204900,0,0,1
JFE,2001,"Wruck, Karen Hopper",6602334490,0,0,1
JFE,2001,"Murphy, Kevin Joseph",7402864036,0,0,1
JFE,2001,"Hentschel, Ludger",6602773036,0,0,1
JFE,2001,"Pearson, Neil D.",7004954536,0,0,1
JFE,2001,"Healy, Paul M.",7102037136,0,0,1
JFE,2001,"Ruback, Richard S.",24326824500,0,0,1
JFE,2001,"Kaplan, Steven N.",7403238239,0,0,1
JFI,2001,"Kashyap, Anil K.",7101878064,0,0,1
JFI,2001,"Thakor, Anjan V.",6701596295,1,0,0
JFI,2001,"Bernanke, Ben S.",6603742639,0,0,1
JFI,2001,"Smith, Bruce D.",35494272100,0,0,1
JFI,2001,"Calomiris, Charles W.",6603792210,0,0,1
JFI,2001,"Hirshleifer, David",6602877412,0,0,1
JFI,2001,"Von Thadden, Ernst Ludwig",6603621268,0,1,0
JFI,2001,"Allen, Franklin",7102515412,0,0,1
JFI,2001,"Pennacchi, George G.",6602240480,0,0,1
JFI,2001,"Kanatas, George",6602893882,0,0,1
JFI,2001,"Stoll, Hans R.",7102728612,0,0,1
JFI,2001,"Hasbrouck, Joel",7003316791,0,0,1
JFI,2001,"Mester, Loretta J.",7007037635,0,0,1
JFI,2001,"Flannery, Mark J.",7103128548,0,0,1
JFI,2001,"Fishman, Michael J.",7201595724,0,0,1
JFI,2001,"Petersen, Mitchell A.",7202846223,0,1,0
JFI,2001,"Dybvig, Philip H.",6602981134,0,0,1
JFI,2001,"Rajan, Raghuram G.",7101892426,0,0,1
JFI,2001,"Viswanathan, Sridhar",54885038500,0,0,1
JFI,2001,"Christie, William Gary",7102380230,0,1,0
JFI,2001,"Freixas, Xavier",6602361765,0,0,1
JMCB,2001,"Berger, Allen N.",7402970440,1,0,0
JMCB,2001,"Abel, Andrew B.",7004484373,0,0,1
JMCB,2001,"Schwartz, Anna Jacobson",35557609500,0,0,1
JMCB,2001,"Santomero, Anthony M.",6603001577,0,0,1
JMCB,2001,"Saunders, Anthony",7201876725,0,0,1
JMCB,2001,"Eichengreen, Barry J.",7005233386,0,0,1
JMCB,2001,"Bernanke, Ben S.",6603742639,0,0,1
JMCB,2001,"McCallum, Bennett T.",7004507510,0,0,1
JMCB,2001,"Nelson, Charles R.",7403703776,0,0,1
JMCB,2001,"Laidler., David E.W.",36795932400,0,0,1
JMCB,2001,"Romer, David H.",7004409567,0,0,1
JMCB,2001,"Lucas, Deborah J.",7202026123,0,0,1
JMCB,2001,"Hester, Donald D.",7004921175,0,0,1
JMCB,2001,"Mishkin, Frederic S.",35293058900,0,0,1
JMCB,2001,"Gorton, Gary B.",7003433892,0,0,1
JMCB,2001,"Kaufman, George G.",7005167371,0,0,1
JMCB,2001,"Pennacchi, George G.",6602240480,0,0,1
JMCB,2001,"Benston, George J.",6602326134,0,0,1
JMCB,2001,"Udell, Gregory F.",6602780882,0,0,1
JMCB,2001,"Hamilton, James D.",7403704966,0,0,1
JMCB,2001,"Heaton, John C.",7102998555,0,0,1
JMCB,2001,"Lewis, Karen K.",7201596918,0,0,1
JMCB,2001,"West, Kenneth D.",7401596903,0,0,1
JMCB,2001,"Gertler, Mark L.",7005881414,0,0,1
JMCB,2001,"Flannery, Mark J.",7103128548,0,0,1
JMCB,2001,"Eichenbaum, Martin S.",6603951476,0,0,1
JMCB,2001,"Goodfriend, Marvin S.",6603978018,0,0,1
JMCB,2001,"Shapiro, Matthew D.",7402159091,0,0,1
JMCB,2001,"Wallace, Neil",7006429088,0,0,1
JMCB,2001,"Hendershott, Patric H.",6603812966,0,0,1
JMCB,2001,"Evans, Paul",56049176000,1,0,0
JMCB,2001,"Rajan, Raghuram G.",7101892426,0,0,1
JMCB,2001,"FLOOD, ROBERT P.",7006012090,0,0,1
JMCB,2001,"Cecchetti, Stephen G.",6701488497,1,0,0
JMCB,2001,"Turnovsky, Stephen J.",7004308668,0,0,1
JMCB,2001,"Saving, Thomas R.",6603100828,0,0,1
JMCB,2001,"Poole, William",7005226385,0,0,1
RFS,2001,"Winton, Andrew",6603920320,0,0,1
RFS,2001,"Subrahmanyam, Avanidhar",7007008639,0,0,1
RFS,2001,"Eckbo, B. Espen",6603109901,0,0,1
RFS,2001,"Dumas, Bernard",35808576700,0,1,0
RFS,2001,"Harvey, Campbell R.",35608333700,0,1,0
RFS,2001,"Cuoco, Domenico",6701611914,0,0,1
RFS,2001,"Berkovitch, Elazar",6603147907,0,0,1
RFS,2001,"Werner, Ingrid M.",7005478886,0,0,1
RFS,2001,"Detemple, Jérôme B.",6701743138,0,0,1
RFS,2001,"Heaton, John C.",7102998555,0,1,0
RFS,2001,"Boyd, John H.",13310394600,0,0,1
RFS,2001,"Lakonishok, Josef",6602136903,0,0,1
RFS,2001,"Chevalier, Judith A.",7201994725,0,0,1
RFS,2001,"Singleton, Kenneth J.",7004241060,0,1,0
RFS,2001,"French, Kenneth R.",7006094907,0,0,1
RFS,2001,"Broadie, Mark N.",6701315680,0,0,1
RFS,2001,"Grinblatt, Mark S.",6602108872,0,0,1
RFS,2001,"O'Hara, Maureen",7102817623,1,0,0
RFS,2001,"Fishman, Michael J.",7201595724,0,1,0
RFS,2001,"Fulghieri, Paolo",6603102424,0,0,1
RFS,2001,"Rajan, Raghuram G.",7101892426,0,0,1
RFS,2001,"McDonald, Robert L.",7401840910,0,0,1
RFS,2001,"Michaely, Roni",6701739361,0,0,1
RFS,2001,"Christie, William Gary",7102380230,0,0,1
JBF,2002,"Tschoegl, Adrian E.",6603694540,0,0,1
JBF,2002,"Eberhart, Allan C.",7003364686,0,0,1
JBF,2002,"Berger, Allen N.",7402970440,0,0,1
JBF,2002,"Madhavan, Ananth N.",6701703176,0,0,1
JBF,2002,"Thakor, Anjan V.",6701596295,0,0,1
JBF,2002,"Santomero, Anthony M.",6603001577,0,0,1
JBF,2002,"Saunders, Anthony",7201876725,0,1,0
JBF,2002,"Sametz, Arnold W.",56914948700,0,0,1
JBF,2002,"Schachter, Barry",7003932889,0,0,1
JBF,2002,"Jacquillat, Bertrand C.",24369189400,0,0,1
JBF,2002,"Harvey, Campbell R.",35608333700,0,0,1
JBF,2002,"Calomiris, Charles W.",6603792210,0,0,1
JBF,2002,"Eun, Cheol S.",7004074630,0,0,1
JBF,2002,"James, Christopher M.",7203017650,0,0,1
JBF,2002,"Thornton, Daniel L.",7102567758,0,0,1
JBF,2002,"Humphrey, David Burras",7101763568,0,0,1
JBF,2002,"Logue, Dennis E.",7005569381,0,0,1
JBF,2002,"Fraser, Donald R.",7402646252,0,0,1
JBF,2002,"Altman, Edward I.",35883941800,0,1,0
JBF,2002,"Kane, Edward J.",7005686587,0,0,1
JBF,2002,"Elton, Edwin J.",7004733547,0,0,1
JBF,2002,"Dimson, Elroy",6602227002,0,0,1
JBF,2002,ENRICO BARONE,,0,0,1
JBF,2002,"Moshirian, Fariborz",6701657489,0,0,1
JBF,2002,"Modigliani, Franco",6603272526,0,0,1
JBF,2002,"Karolyi, G. Andrew",22985107800,0,0,1
JBF,2002,"Pennacchi, George G.",6602240480,0,0,1
JBF,2002,"Bierwag, Gerald O.",6508310051,0,0,1
JBF,2002,"Gandolfo, Giancarlo",24362870000,0,0,1
JBF,2002,"Szegö, Giorgio P.",6603344362,1,0,0
JBF,2002,"Szegö, Giorgio P.",6603344362,0,0,1
JBF,2002,"Gemmill, Gordon",6602942250,0,0,1
JBF,2002,"Alexander, Gordon J.",7401920474,0,0,1
JBF,2002,"Roberts, Gordon S.",22938784300,0,0,1
JBF,2002,"Udell, Gregory F.",6602780882,0,0,1
JBF,2002,"Zimmermann, Heinz D.",55920445200,0,0,1
JBF,2002,"Venezia, Itzhak",6602619210,0,0,1
JBF,2002,"Cummins, J. David",24602300600,0,1,0
JBF,2002,"Krahnen, Jan Pieter",6603130563,0,0,1
JBF,2002,"Stein, Jerome L.",7402750519,0,0,1
JBF,2002,"Houston, Joel F.",7202092449,0,0,1
JBF,2002,"Macey, Jonathan R.",7006581885,0,0,1
JBF,2002,"Sinkey, Joseph F.",6701428165,0,0,1
JBF,2002,"Rydqvist, Kristian",6508372080,0,0,1
JBF,2002,"Weiss, Lawrence A.",7403207703,0,0,1
JBF,2002,"Wall, Larry D.",7101839613,0,0,1
JBF,2002,"Goldberg, Lawrence G.",7402444873,0,0,1
JBF,2002,"Allen, Linda",7401630953,0,0,1
JBF,2002,"Mester, Loretta J.",7007037635,0,1,0
JBF,2002,"Puri, Manju",7005722584,0,0,1
JBF,2002,"Cornett, Marcia Millon",7003716826,0,0,1
JBF,2002,"Levis, Mario",7004067568,0,0,1
JBF,2002,"Flannery, Mark J.",7103128548,0,0,1
JBF,2002,"Gruber, Martin J.",7102781899,0,0,1
JBF,2002,"Theobald, Michael F.",7007083669,0,0,1
JBF,2002,"Crouhy, Michel G.",6508077329,0,0,1
JBF,2002,"Sarig, Oded H.",6701646801,0,0,1
JBF,2002,"Wood, Robert A.",7404052970,0,0,1
JBF,2002,"Roll, Richard",7006002256,0,0,1
JBF,2002,"Sweeney, Richard James",7101611024,0,0,1
JBF,2002,"Eisenbeis, Robert A.",6602374002,0,0,1
JBF,2002,"Merton, Robert C.",7003952399,0,0,1
JBF,2002,"Beckers, Stan",6603637871,0,0,1
JBF,2002,"Takagi, Shinji",8574043900,0,0,1
JBF,2002,"Johnson, Shane A.",7406328404,0,0,1
JBF,2002,"Smith, Stanley D.",55702268100,0,0,1
JBF,2002,"H. McInish, Thomas",6602599457,0,0,1
JBF,2002,"Chan, Yukshee",55464597600,0,0,1
JF,2002,"Madhavan, Ananth N.",6701703176,0,0,1
JF,2002,"Winton, Andrew",6603920320,0,0,1
JF,2002,"Chowdhry, Bhagwan",7006967882,0,0,1
JF,2002,"Grundy, Bruce D.",7003381882,0,0,1
JF,2002,"Biais, Bruno",6701783250,0,0,1
JF,2002,"Hollifield, Burton",56154737700,0,0,1
JF,2002,"Lee, Charles",55682270800,0,0,1
JF,2002,"Chapman, David A.",7402278594,0,0,1
JF,2002,"Denis, David J.",7005795345,0,0,1
JF,2002,"Diamond, Douglas W.",7102619783,0,0,1
JF,2002,"Pennacchi, George G.",6602240480,0,0,1
JF,2002,"Bessembinder, Hendrik",6701402142,0,0,1
JF,2002,"Servaes, Henri",6603501917,0,0,1
JF,2002,"Werner, Ingrid M.",7005478886,0,0,1
JF,2002,"Conrad, Jennifer S.",7103010998,0,0,1
JF,2002,"Graham, John R.",35434812100,0,0,1
JF,2002,"Berk, Jonathan B.",7102570655,0,0,1
JF,2002,"Chevalier, Judith A.",7201994725,0,0,1
JF,2002,"Singleton, Kenneth J.",7004241060,0,0,1
JF,2002,"Daniel, Kent D.",7006792655,0,0,1
JF,2002,"Starks, Laura T.",6603022208,0,0,1
JF,2002,"Hodrick, Laurie Simon",6506296202,0,0,1
JF,2002,"Jegadeesh, Narasimhan",6701657094,0,0,1
JF,2002,"Schultz, Paul Harvey",7202484866,0,0,1
JF,2002,"Tufano, Peter",6602088559,0,0,1
JF,2002,"Green, Richard C.",7403917219,1,0,0
JF,2002,"Stanton, Richard Henry",7101932744,0,0,1
JF,2002,"Whitelaw, Robert F.",7003966621,0,0,1
JF,2002,"McDonald, Robert L.",7401840910,0,0,1
JF,2002,"Sundaresan, Suresh M.",7102152358,0,0,1
JF,2002,"Andersen, Torben G.",7201524371,0,0,1
JFE,2002,"Esty, Benjamin C.",56636176700,0,0,1
JFE,2002,"Harvey, Campbell R.",35608333700,0,0,1
JFE,2002,"James, Christopher M.",7203017650,0,0,1
JFE,2002,"Schwert, G. William",24313667500,1,0,0
JFE,2002,"Stoll, Hans R.",7102728612,0,0,1
JFE,2002,"DeAngelo, Harry",6602483422,0,0,1
JFE,2002,"Bessembinder, Hendrik",6701402142,0,0,1
JFE,2002,"Duffie, J. Darrell",6701468567,0,0,1
JFE,2002,"Harford, Jarrad",56271139400,0,0,1
JFE,2002,"Ritter, Jay R.",7402315055,0,0,1
JFE,2002,"Stein, Jeremy C.",7402750873,0,0,1
JFE,2002,"Warner, Jerold B.",7401654486,0,0,1
JFE,2002,"Campbell, John Y.",16446204900,0,0,1
JFE,2002,"Murphy, Kevin Joseph",7402864036,0,0,1
JFE,2002,"Hentschel, Ludger",6602773036,0,0,1
JFE,2002,"Pearson, Neil D.",7004954536,0,0,1
JFE,2002,"Healy, Paul M.",7102037136,0,0,1
JFE,2002,"Kaplan, Steven N.",7403238239,0,0,1
JFI,2002,"Winton, Andrew",6603920320,0,0,1
JFI,2002,"Kashyap, Anil K.",7101878064,0,0,1
JFI,2002,"Thakor, Anjan V.",6701596295,1,0,0
JFI,2002,"Boot, Arnoud W. A.",56218676800,0,0,1
JFI,2002,"Smith, Bruce D.",35494272100,0,0,1
JFI,2002,"Hirshleifer, David",6602877412,0,0,1
JFI,2002,"Von Thadden, Ernst Ludwig",6603621268,0,1,0
JFI,2002,"Allen, Franklin",7102515412,0,0,1
JFI,2002,"Pennacchi, George G.",6602240480,0,0,1
JFI,2002,"Stoll, Hans R.",7102728612,0,0,1
JFI,2002,"Hong, Harrison",7401521574,0,0,1
JFI,2002,"Hasbrouck, Joel",7003316791,0,0,1
JFI,2002,"Coval, Joshua D.",6602458650,0,0,1
JFI,2002,"John, Kose",7102914448,0,0,1
JFI,2002,"Mester, Loretta J.",7007037635,0,0,1
JFI,2002,"Puri, Manju",7005722584,0,0,1
JFI,2002,"Flannery, Mark J.",7103128548,0,0,1
JFI,2002,"Fishman, Michael J.",7201595724,0,0,1
JFI,2002,"Petersen, Mitchell A.",7202846223,0,1,0
JFI,2002,"Bolton, Patrick",35963222300,0,0,1
JFI,2002,"Rajan, Raghuram G.",7101892426,0,0,1
JFI,2002,"Viswanathan, Sridhar",54885038500,0,0,1
JFI,2002,"Christie, William Gary",7102380230,0,1,0
JFI,2002,"Freixas, Xavier",6602361765,0,0,1
JMCB,2002,"Abel, Andrew B.",7004484373,0,0,1
JMCB,2002,"Schwartz, Anna Jacobson",35557609500,0,0,1
JMCB,2002,"Santomero, Anthony M.",6603001577,0,0,1
JMCB,2002,"Eichengreen, Barry J.",7005233386,0,0,1
JMCB,2002,"Walsh, Carl E.",7401952498,0,0,1
JMCB,2002,"Nelson, Charles R.",7403703776,0,0,1
JMCB,2002,"Laidler., David E.W.",36795932400,0,0,1
JMCB,2002,"Papell, David H.",6603869817,0,0,1
JMCB,2002,"Romer, David H.",7004409567,0,0,1
JMCB,2002,"Lucas, Deborah J.",7202026123,0,0,1
JMCB,2002,"Hester, Donald D.",7004921175,0,0,1
JMCB,2002,"Mishkin, Frederic S.",35293058900,0,0,1
JMCB,2002,"Gorton, Gary B.",7003433892,0,0,1
JMCB,2002,"Kaufman, George G.",7005167371,0,0,1
JMCB,2002,"Pennacchi, George G.",6602240480,0,0,1
JMCB,2002,"Benston, George J.",6602326134,0,0,1
JMCB,2002,"Udell, Gregory F.",6602780882,0,0,1
JMCB,2002,"Hamilton, James D.",7403704966,0,0,1
JMCB,2002,"Fuhrer, Jeffrey C.",7005381942,0,0,1
JMCB,2002,"Houston, Joel F.",7202092449,0,0,1
JMCB,2002,"Heaton, John C.",7102998555,0,0,1
JMCB,2002,"Parker, Jonathan A.",7404595160,0,0,1
JMCB,2002,"Lewis, Karen K.",7201596918,0,0,1
JMCB,2002,"West, Kenneth D.",7401596903,1,0,0
JMCB,2002,"Kuttner, Kenneth N.",7004675607,0,0,1
JMCB,2002,"Mester, Loretta J.",7007037635,0,0,1
JMCB,2002,"Puri, Manju",7005722584,0,0,1
JMCB,2002,"Crucini, Mario J.",6602929281,0,0,1
JMCB,2002,"Carey, Mark",23024301500,0,0,1
